collection,series,piece,item,Covering_date,Type,Former Reference,Attendees,Agenda
CAB,128,50,26,11-May-72,Conclusion,CM (72) 25,"E Heath , R Maudling , Hailsham , W Whitelaw , G Rippon , G Campbell , P Walker , J Prior , A Douglas-Home , A Barber , K Joseph , M Thatcher , Jellicoe , P Thomas , J Davies , M Macmillan , J Peyton , F Pym , G Howe.",1. Parliamentary Affairs; 2. Industrial Affairs - Railwaymen's Pay Negotiations
CAB,128,50,27,18-May-72,Conclusion,CM (72) 26,"E Heath , R Maudling , A Barber , R Carr , G Rippon , G Campbell , P Walker , J Prior , A Douglas-Home , W Whitelaw , K Joseph , M Thatcher , Jellicoe , P Thomas , J Davies , M Macmillan , F Pym.",1. Parliamentary Affairs; 2. The Legislative Programme 1971-72 Session; 3. Oversea Affairs - Vietnam - Germany; 4. Rhodesia; 5. Northern Ireland; 6. Industrial Affairs - Unemployment Statistics - Industrial Action in the Docks - Railwaymen's Pay Negotiations; 7. Allocation of Funds to the Research Councils; 8. First Report on Top Public Servants by the Top Salaries Review Body
CAB,128,50,28,22-May-72,Conclusion,CM (72) 27,"E Heath , R Maudling , Hailsham , W Whitelaw , R Carr , G Rippon , G Campbell , P Walker , J Prior , A Douglas-Home , A Barber , Carrington , K Joseph , M Thatcher , Jellicoe , P Thomas , J Davies , M Macmillan , F Pym , D Greenhill.",1. Rhodesia
CAB,128,50,29,25-May-72,Conclusion,CM (72) 28,"E Heath , R Maudling , Hailsham , Carrington , K Joseph , M Thatcher , Jellicoe , P Thomas , J Davies , A Douglas-Home , W Whitelaw , R Carr , G Rippon , G Campbell , P Walker , J Prior , M Macmillan , J Peyton , F Pym , P Jenkin , G Howe.",1. Parliamentary Affairs - Parliamentary Questions; 2. Oversea Affairs - Rhodesia - Vietnam - Iceland - UNCTAD; 3. Northern Ireland; 4. Industrial Affairs - Railwaymen's Pay Negotiations - Industrial Action in the Docks; 5. Prescription Charges
CAB,128,50,30,6-Jun-72,Conclusion,CM (72) 29,"E Heath , R Maudling , Hailsham , Carrington , K Joseph , M Thatcher , Jellicoe , J Prior , A Douglas-Home , A Barber , R Carr , G Rippon , G Campbell , P Thomas , J Davies , M Macmillan , J Peyton , F Pym.","1. Parliamentary Affairs - The Legislative Programme, 1971-72 Session; 2. Oversea Affairs - Iraq - Visit of the United States President to the Soviet Union - Vietnam - Soviet Union - North Atlantic Treaty Organisation - Central Treaty Organisation - Japan; 3. Industrial Affairs - Industrial Action in the Docks - Railwaymen's Pay Negotiations"
CAB,128,50,31,15-Jun-72,Conclusion,CM (72) 30,"E Heath , R Maudling , Hailsham , W Whitelaw , R Carr , G Rippon , G Campbell , J Prior , A Douglas-Home , A Barber , Carrington , K Joseph , M Thatcher , P Thomas , J Davies , Aberdare , F Pym.",1. Parliamentary Affairs - Rhodesia; 2. Oversea Affairs - Libya - Iceland - Iraq; 3. Industrial Affairs - Industrial Action in the Docks; 4. Northern Ireland; 5. Pakistan and Bangladesh
CAB,128,50,32,22-Jun-72,Conclusion,CM (72) 31,"E Heath , R Maudling , Hailsham , W Whitelaw , R Carr , G Rippon , G Campbell , P Thomas , J Davies , A Douglas-Home , A Barber , Carrington , K Joseph , M Thatcher , P Walker , J Prior , M Macmillan , F Pym , P Rawlinson , Aberdare.",1. Parliamentary Affairs - Unoccupied Office Properties - Reports of Salary Review Bodies; 2. Select Committee on Procedure - Report on Matters Sub Judice; 3. Oversea Affairs - Icelandic Fisheries Dispute; 4. Northern Ireland; 5. Industrial Affairs - Unemployment Statistics - Industrial Action in the Docks - Pay Settlements - Redundancies in the Steel Industry; 6. Economic Policy
CAB,128,50,33,27-Jun-72,Conclusion,CM (72) 32,"E Heath , R Maudling , A Barber , R Carr , G Rippon , G Campbell , P Walker , J Prior , Hailsham , Carrington , K Joseph , M Thatcher , Jellicoe , P Thomas , J Davies , M Macmillan , C Chataway , F Pym , Tweedsmuir , P Rawlinson.",1. The Tax-Credit System - Draft Green Paper; 2. Select Committee on Procedure - Report on Matters Sub Judice; 3. Financial Support for International Computers Limited; 4. Oversea Affairs - Icelandic Fisheries Dispute; 5. Economic Situation - Exchange Rate Policy
CAB,128,50,34,29-Jun-72,Conclusion,CM (72) 33,"E Heath , R Maudling , A Barber , Carrington , K Joseph , M Thatcher , Jellicoe , P Thomas , J Davies , Hailsham , W Whitelaw , R Carr , G Rippon , G Campbell , P Walker , J Prior , M Macmillan , J Amery , J Godber , F Pym.",1. Parliamentary Affairs; 2. Oversea Affairs - Iran - South-East Asia Treaty Organisation - Bangladesh; 3. Northern Ireland; 4. Industrial Affairs - Unemployment Statistics - Pay of the Industrial Civil Service; 5. Housing Finance Bill
CAB,128,50,35,6-Jul-72,Conclusion,CM (72) 34,"E Heath , R Maudling , A Barber , Carrington , K Joseph , M Thatcher , Jellicoe , P Thomas , J Davies , Hailsham , W Whitelaw , R Carr , G Rippon , G Campbell , P Walker , J Prior , M Macmillan , M Heseltine , P Jenkin , J Godber , F Pym , P Rawlinson.",1. Parliamentary Affairs - Northern Ireland Legislation - Business in the House of Lords; 2. Allegations of Financial Corruption in Public Life; 3. Oversea Affairs - France - India/Pakistan - Korea - Antigua - Icelandic Fisheries Dispute - Japan; 4. European Economic Community - Paper; 5. Northern Ireland; 6. Industrial Affairs - Meeting with TUC General Council - Industrial Action in the Docks - Pay of the Industrial Civil Service; 7. Post-Apollo and Future European Space Programmes
CAB,128,50,36,11-Jul-72,Conclusion,CM (72) 35,"E Heath , R Maudling , Hailsham , W Whitelaw , R Carr , G Rippon , G Campbell , P Walker , J Prior , A Douglas-Home , A Barber , Carrington , K Joseph , M Thatcher , Jellicoe , P Thomas , J Davies , M Macmillan , F Pym.",1. Reorganisation of the Nuclear Industry
CAB,128,50,37,13-Jul-72,Conclusion,CM (72) 36,"E Heath , R Maudling , Hailsham , W Whitelaw , R Carr , G Rippon , G Campbell , P Walker , J Prior , A Douglas-Home , A Barber , Carrington , K Joseph , M Thatcher , Jellicoe , P Thomas , J Davies , M Macmillan , P Jenkin , F Pym , P Rawlinson.",1. Parliamentary Affairs - Business in the House of Lords; 2. Oversea Affairs - Icelandic Fisheries Dispute - Australia/New Zealand - Indonesia - Bangladesh - Afghanistan; 3. Northern Ireland; 4. Industrial Affairs - Meetings with the Confederation of British Industry and the Trades Union Congress - Unemployment Statistics - Civil Service Pay - Monopolies Commission Report; 5. Public Expenditure to 1976-77; 6. European Communities - Parliamentary Scrutiny of Draft Instruments; 7. Allegations of Financial Corruption in Public Life
CAB,128,50,38,20-Jul-72,Conclusion,CM (72) 37,"E Heath , A Douglas-Home , A Barber , Carrington , K Joseph , M Thatcher , Jellicoe , P Thomas , J Davies , Hailsham , W Whitelaw , R Carr , G Rippon , G Campbell , P Walker , J Prior , M Macmillan , J Peyton , F Pym , P Rawlinson.",1. The Government; 2. Parliamentary Affairs - Framework for Government Research and Development; 3. Oversea Affairs - Egypt - Olympic Games; 4. European Economic Community - The Summit - EFTA Non-Candidates - International Monetary Reform; 5. Northern Ireland; 6. Industrial Affairs - Unemployment Statistics - Pay of National Health Service Electricians - Pay of the Industrial Civil Service - Windeyer Report; 7. The Docks Dispute; 8. Reorganisation of the National Health Service
CAB,128,50,39,27-Jul-72,Conclusion,CM (72) 38,"E Heath , A Douglas-Home , A Barber , Carrington , K Joseph , M Thatcher , Jellicoe , P Thomas , J Davies , Hailsham , W Whitelaw , R Carr , G Rippon , G Campbell , P Walker , J Prior , M Macmillan , J Peyton , F Pym , P Rawlinson.",1. Parliamentary Affairs; 2. Oversea Affairs - Egypt - Spain; 3. Northern Ireland; 4. Industrial Affairs - Docks Dispute; 5. Further Provision for Heating in the Supplementary Benefits Scheme
CAB,128,50,40,1-Aug-72,Conclusion,CM (72) 39,"E Heath , A Douglas-Home , A Barber , K Joseph , M Thatcher , Jellicoe , P Thomas , J Davies , Hailsham , R Carr , G Rippon , G Campbell , P Walker , J Prior , M Macmillan , J Amery , J Peyton , F Pym.",1. Parliamentary Affairs; 2. Oversea Affairs - Malta - Egypt; 3. Northern Ireland; 4. Industrial Affairs - Civil Emergencies Arrangements - The Docks Strike; 5. Housing Finance Act
CAB,128,50,41,8-Aug-72,Conclusion,CM (72) 40,"E Heath , A Douglas-Home , A Barber , R Carr , G Rippon , G Campbell , P Walker , J Prior , Hailsham , Carrington , K Joseph , M Thatcher , Jellicoe , P Thomas , J Davies , M Macmillan , J Peyton , P Jenkin , F Pym.",1. Parliamentary Affairs; 2. Oversea Affairs - Uganda - Antigua; 3. Industrial Affairs - The Docks Strike - Meetings with the Confederation of British Industry and the Trades Union Congress - Pay of the Industrial Civil Service; 4. Economic Situation; 5. The Future of the Nuclear Industry; 6. Industrial Training; 7. Legislative Programme 1972-73 Session; 8. Civil Service Manpower; 9. Runway Sites for the Third London Airport
CAB,128,50,42,7-Sep-72,Conclusion,CM (72) 41,"E Heath , A Douglas-Home , W Whitelaw , K Joseph , P Walker , J Prior , A Barber , R Carr , G Campbell , P Thomas , J Davies , R Wood , F Pym , P Rawlinson.",1. United Kingdom Passport Holders in Uganda - Diplomatic Action - Resettlement Outside the United Kingdom - Direct Pressure on Uganda - Transport - Reception and Resettlement - Local Authorities - The Employment Voucher Scheme - Immigration Policy in the Longer Term
CAB,128,50,43,21-Sep-72,Conclusion,CM (72) 42,"E Heath , A Douglas-Home , W Whitelaw , R Carr , M Thatcher , P Thomas , Hailsham , Carrington , K Joseph , Jellicoe , J Prior , J Davies , P Jenkin , F Pym , P Rawlinson.",1. Parliamentary Affairs; 2. Oversea Affairs - Japan - Uganda - Iceland - Bahamas - Middle East; 3. Northern Ireland; 4. Industrial Affairs - Meetings with the Confederation of British Industry and the Trades Union Congress - Pay of Industrial Civil Service; 5. Public Security
CAB,128,50,44,29-Sep-72,Conclusion,CM (72) 43,"E Heath , Hailsham , Carrington , K Joseph , G Campbell , P Thomas , W Whitelaw , R Carr , M Thatcher , Jellicoe , J Davies , M Macmillan , J Amery , P Jenkin , N Wylie , J Godber , F Pym , G Howe.",1. Oversea Affairs - Uganda; 2. Northern Ireland; 3. Public Security; 4. Industrial Affairs - Meeting with the Confederation of British Industry and the Trades Union Congress - Pay of the Industrial Civil Service; 5. Housing Finance Act
CAB,128,50,45,6-Oct-72,Conclusion,CM (72) 44,"E Heath , A Douglas-Home , A Barber , Carrington , K Joseph , M Thatcher , Jellicoe , P Thomas , J Davies , Hailsham , W Whitelaw , R Carr , G Rippon , G Campbell , P Walker , J Prior , M Macmillan , F Pym , P Rawlinson.",1. Oversea Affairs - Uganda - Iceland - Visit of the Foreign and Commonwealth Secretary to the United States - Egypt; 2. Prime Minister's Visit to Italy; 3. Industrial Affairs - Meetings with the Confederation of British Industry and the Trades Union Congress; 4. Television of the Proceedings of the House of Commons; 5. 1973 Revaluation for Rates
CAB,128,50,46,17-Oct-72,Conclusion,CM (72) 45,"E Heath , A Douglas-Home , A Barber , Carrington , K Joseph , M Thatcher , Jellicoe , P Thomas , Hailsham , W Whitelaw , R Carr , G Rippon , G Campbell , P Walker , J Prior , M Macmillan , T Boardman , F Pym , P Jenkin , G Howe.",1. Parliamentary Affairs; 2. Oversea Affairs - Icelandic Fisheries Dispute - Uganda; 3. Industrial Affairs - Meetings with the Confederation of British Industry and the Trades Union Congress; 4. 1973 Revaluation for Rates; 5. The Queen's Speeches on the Prorogation and on the Opening of Parliament; 6. Northern Ireland - A Paper for Discussion; 7. Law and Order - Visit of The Queen to Stirling University
CAB,128,50,47,25-Oct-72,Conclusion,CM (72) 46,"E Heath , A Douglas-Home , A Barber , Carrington , K Joseph , M Thatcher , Jellicoe , P Thomas , J Davies , Hailsham , W Whitelaw , R Carr , G Rippon , G Campbell , P Walker , J Prior , M Macmillan , F Pym , P Rawlinson.",1. Oversea Affairs - Icelandic Fisheries Dispute - Vietnam; 2. European Summit Meeting; 3. The Queen's Speech on the Opening of Parliament; 4. Northern Ireland; 5. Industrial Affairs - Meetings with the Confederation of British Industry and the Trades Union Congress - Pay Negotiations in the Electricity Supply Industry; 6. Housing Finance Act
CAB,128,50,48,30-Oct-72,Conclusion,CM (72) 47,"E Heath , Hailsham , Carrington , K Joseph , G Campbell , P Walker , J Prior , A Barber , R Carr , M Thatcher , Jellicoe , P Thomas , J Davies , M Macmillan , F Pym , P Rawlinson.",1. Industrial Affairs - Meetings with the Confederation of British Industry and the Trades Union Congress
CAB,128,50,49,2-Nov-72,Conclusion,CM (72) 48,"E Heath , Hailsham , W Whitelaw , R Carr , G Rippon , G Campbell , P Walker , J Prior , A Barber , Carrington , K Joseph , M Thatcher , Jellicoe , P Thomas , J Davies , M Macmillan , J Godber , F Pym , P Jenkin , P Rawlinson.","1. Parliamentary Affairs; 2. Oversea Affairs - Antigua - Icelandic Fisheries Dispute - Uganda; 3. Northern Ireland; 4. Industrial Affairs - Discussions between the Government, the Confederation of British Industry and the Trades Union Congress - Pending Wage Claims - Claim by the Electricity Supply Workers; 5. Reyrolle Parsons Group; 6. Rate Support Grant 1973-74"
CAB,128,50,50,3-Nov-72,Conclusion,CM (72) 49,"E Heath , Hailsham , W Whitelaw , R Carr , G Rippon , G Campbell , P Walker , J Prior , A Barber , Carrington , K Joseph , M Thatcher , Jellicoe , P Thomas , J Davies , M Macmillan , F Pym , P Rawlinson.","1. Industrial Affairs - Discussions between the Government, the Confederation of British Industry and the Trades Union Congress"
CAB,128,50,51,7-Nov-72,Conclusion,CM (72) 50,"E Heath , A Douglas-Home , A Barber , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , Hailsham , Carrington , J Prior , G Rippon , G Campbell , J Davies , P Thomas , J Godber , G Howe , P Jenkin , F Pym , M Havers.",1. The Government; 2. Measures to Restrain Inflation - Parliamentary Timetable for the Counter-Inflation (Temporary Provisions) Bill - Government Information Services - Operation of the Standstill - Preparations for the Second Stage; 3. Foreign and Commonwealth Secretary's visit to Peking
CAB,128,50,52,9-Nov-72,Conclusion,CM (72) 51,"E Heath , A Douglas-Home , A Barber , Carrington , J Prior , G Rippon , G Campbell , J Davies , P Thomas , J Godber , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , G Howe , P Jenkin , F Pym , M Havers.",1. Parliamentary Affairs - Parliamentary Timetable for the Counter-Inflation (Temporary Provisions) Bill - Preparations for the Second Stage - Legislative Programme 1972-73; 2. Oversea Affairs - Germany - United States - Uganda; 3. Industrial Affairs - National Industrial Relations Court Judgment in the Case of Mr. James Goad - Measures to Restrain Inflation; 4. Rate Support Grant 1973-74
CAB,128,50,53,15-Nov-72,Conclusion,CM (72) 52,"E Heath , A Douglas-Home , A Barber , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , Hailsham , Carrington , J Prior , G Rippon , G Campbell , J Davies , P Thomas , J Godber , G Howe , Eccles , P Jenkin , P Channon , J Eden , F Pym , P Rawlinson , N Wylie.",1. Parliamentary Affairs - Motions Relating to the Immigration Rules for Control of Entry and Control after Entry - Local Government Boundary Order - Legislative Programme 1972-73; 2. Oversea Affairs - Icelandic Fisheries Dispute; 3. Industrial Affairs - Measures to Restrain Inflation - Housing Finance Act; 4. Civil Liability for Personal Injury; 5. Whitehall Redevelopment; 6. Public Expenditure to 1976-77
CAB,128,50,54,23-Nov-72,Conclusion,CM (72) 53,"E Heath , A Douglas-Home , A Barber , Carrington , J Prior , G Rippon , G Campbell , J Davies , M Macmillan , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , P Thomas , J Godber , G Howe , F Pym , N Wylie , St. Aldwyn.",1. The Queen; 2. Parliamentary Affairs - Prices and Incomes Policy - Opposition Motion Relating to Children Damaged by the Drug Thalidomide - Opposition Motion on Axle Weights and Size of Lorries - Immigration Policy; 3. Industrial Affairs - One-day Strike by ASLEF - Industrial Action in the Docks; 4. Civil Liability for Personal Injury
CAB,128,50,55,30-Nov-72,Conclusion,CM (72) 54,"E Heath , A Douglas-Home , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , A Barber , Carrington , J Prior , G Rippon , G Campbell , J Davies , P Thomas , J Godber , G Howe , P Jenkin , F Pym.",1. Parliamentary Affairs; 2. Oversea Affairs - Icelandic Fisheries Dispute - Spain - New Zealand/Australia - United Nations; 3. Industrial Affairs - Value Added Tax - Agricultural Wages - Ban on Lamb Exports; 4. Policy on Education; 5. Parliamentary Questions on the Activities of the Institutions of the European Communities; 6. Report of the Select Committee on Parliamentary Questions; 7. Defaults on the Housing Finance Acts
CAB,128,50,56,5-Dec-72,Conclusion,CM (72) 55,"E Heath , A Douglas-Home , R Carr , K Joseph , M Thatcher , P Walker , P Thomas , J Godber , Hailsham , J Prior , G Rippon , G Campbell , Jellicoe , M Macmillan , G Howe , T Boardman , P Jenkin , F Pym.",1. Coal Policy
CAB,128,50,57,7-Dec-72,Conclusion,CM (72) 56,"E Heath , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , A Barber , Carrington , J Prior , G Rippon , G Campbell , J Davies , P Thomas , J Godber , G Howe , J Amery , P Jenkin , I Gilmour , F Pym , P Rawlinson.",1. Parliamentary Affairs - Value Added Tax - 1973 Revaluation for Rating - Presentation of Major Government Policies; 2. Oversea Affairs - New Zealand/Australia; 3. Industrial Affairs - The Case of Mr. James Goad - Industrial Action in the Docks - Industrial Action by National Health Service Ancillary Workers - Strike by Asian Hosiery Workers - Agricultural Workers' Pay; 4. Coal Policy; 5. Immigration Policy; 6. Relocation of Defence Facilities from Shoeburyness
CAB,128,50,58,12-Dec-72,Conclusion,CM (72) 57,"E Heath , A Douglas-Home , A Barber , R Carr , K Joseph , M Thatcher , P Walker , P Thomas , Hailsham , Carrington , J Prior , G Rippon , G Campbell , Jellicoe , M Macmillan , G Howe , T Boardman , F Pym , P Jenkin , P Rawlinson.",1. Immigration Policy; 2. Changes in Assisted Areas; 3. Pay of Gas Manual Workers; 4. European Communities - Parliamentary Scrutiny of Draft Instruments; 5. Designation of British Members of the European Parliament
CAB,128,50,59,14-Dec-72,Conclusion,CM (72) 58,"E Heath , A Douglas-Home , A Barber , Carrington , J Prior , G Rippon , G Campbell , J Davies , P Thomas , J Godber , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , G Howe , J Peyton , P Jenkin , T Boardman , F Pym , P Rawlinson.",1. Parliamentary Affairs - Retirement Pensioners (Protection of Christmas Bonus) Ten Minute Rule Bill - European Communities: Parliamentary Scrutiny of Draft Instruments - Designation of British Members of the European Parliament - Northern Ireland; 2. Oversea Affairs - Uganda; 3. Industrial Affairs - The Case of Mr. James Goad; 4. Pay of Gas Manual Workers; 5. Public Expenditure; 6. Legislative Programme 1972-73; 7. Heavy Lorries - European Community: Negotiations in Brussels; 8. Civil Liability and Compensation for Personal Injury - Proposed Royal Commission; 9. Defaults on the Housing Finance Acts; 10. Non-Industrial Civil Service Manpower; 11. British Steel Corporation - Development Strategy
CAB,128,50,60,20-Dec-72,Conclusion,CM (72) 59,"E Heath , A Douglas-Home , A Barber , Carrington , J Prior , G Rippon , G Campbell , J Davies , P Thomas , J Godber , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , G Howe , T Boardman , P Jenkin , F Pym.",1. Parliamentary Affairs - National Health Service Reorganisation Bill; 2. British Steel Corporation - Development Strategy
CAB,128,51,2,9-Jan-73,Conclusion,CM (73) 1,"E Heath , A Barber , Carrington , K Joseph , M Thatcher , J Davies , P Thomas , J Godber , W Whitelaw , J Prior , G Rippon , G Campbell , Jellicoe , M Macmillan , G Howe , F Pym.",1. Pay and Prices - The Next Phase
CAB,128,51,3,15-Jan-73,Conclusion,CM (73) 2,"E Heath , Halisham , Carrington , J Prior , G Rippon , G Campbell , Jellicoe , M Macmillan , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , P Thomas , J Godber , G Howe , P Jenkin , F Pym.",1. Pay and Prices - The Next Phase
CAB,128,51,4,23-Jan-73,Conclusion,CM (73) 3,"E Heath , A Douglas-Home , R Carr , K Joseph , M Thatcher , Jellicoe , M Macmillan , A Barber , J Prior , G Rippon , P Walker , P Thomas , G Howe , F Pym.",1. Parliamentary Affairs - Penalties for Murder Bill - Export of Animals (Control) Bill - Interim Review by the Boundary Commission for England; 2. Economic Affairs - The Programme for Controlling Inflation: The Second Stage; 3. Immigration Policy - Immigration Rules - Work Permits - United Kingdom Passport Holders
CAB,128,51,5,30-Jan-73,Conclusion,CM (73) 4,"E Heath , A Douglas-Home , A Barber , J Prior , G Rippon , G Campbell , P Thomas , J Godber , Hailsham , R Carr , K Joseph , M Thatcher , J Davies , M Macmillan , G Howe , Eccles , I Gilmour , F Pym , J Eden , P Jenkin , St. Aldwyn.",1. Parliamentary Affairs - Export of Animals (Control) Bill; 2. Oversea Affairs - Vietnam - Europe: Conference on Security and Co-operation - Rhodesia; 3. European Community Affairs; 4. Industrial Affairs - Programme for Controlling Inflation: The Second Stage; 5. Public Expenditure - Priorities and Control
CAB,128,51,6,8-Feb-73,Conclusion,CM (73) 5,"E Heath , A Douglas-Home , A Barber , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , J Godber , Halisham , W Whitelaw , J Prior , G Rippon , G Campbell , J Davies , P Thomas , G Howe , F Pym , R Chichester-Clark.",1. Parliamentary Affairs - Immigration Rules - European Communities: Debates on Draft Instruments - Anti-Discrimination (No. 2) Bill - Overseas Pensions Bill; 2. Economic Affairs - Counter-Inflationary Policies - Bank of England; 3. Oversea Affairs - Africa; 4. The Prime Minister's Visit to the United States of America; 5. European Community Affairs; 6. Northern Ireland; 7. Defaults on the Housing Finance Acts; 8. Industrial Affairs - Industrial Action in the Gas Industry - Strike of British Road Services Drivers
CAB,128,51,7,13-Feb-73,Conclusion,CM (73) 6,"E Heath , Hailsham , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , A Barber , J Prior , G Rippon , G Campbell , J Davies , P Thomas , J Godber , G Howe , J Eden , P Channon , F Pym.",1. International Monetary Situation; 2. The Future of Broadcasting; 3. The New Parliamentary Building
CAB,128,51,8,15-Feb-73,Conclusion,CM (73) 7,"E Heath , Hailsham , W Whitelaw , J Prior , G Rippon , G Campbell , J Davies , P Thomas , A Barber , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , J Godber , G Howe , P Channon , F Pym , J Amery , R Chichester-Clark.",1. Parliamentary Affairs - Counter-Inflation Bill - Economic Affairs: Inflationary Policies - International Monetary Situation; 2. Oversea Affairs - Malta - Vietnam; 3. Northern Ireland; 4. European Community Affairs; 5. Industrial Affairs - Supplementary Benefits for Strikers - Industrial Action in the Gas Industry - Meeting with the General Council of the Trades Union Council; 6. Report of the Layfield Panel of Inquiry into the Greater London Development Plan; 7. Members' Outside Financial Interests
CAB,128,51,9,20-Feb-73,Conclusion,CM (73) 8,"E Heath , A Douglas-Home , A Barber , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , Hailsham , Carrington , J Prior , G Rippon , G Campbell , J Davies , P Thomas , G Howe , T Boardman , P Jenkin , F Pym.",1. Public Order - Terrorist Attack on the Indian High Commission; 2. Industrial Affairs - Counter-Inflation Policy; 3. Reorganisation of the Nuclear Design and Construction Industry
CAB,128,51,10,22-Feb-73,Conclusion,CM (73) 9,"E Heath , A Douglas-Home , A Barber , Carrington , J Prior , G Rippon , G Campbell , J Davies , P Thomas , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , J Godber , T Boardman , P Jenkin , P Channon , F Pym.",1. Parliamentary Affairs - Revaluation for Rating - European Communities: Parliamentary Scrutiny of Draft Instruments - Counter-Inflation Bill; 2. Oversea Affairs - Middle East - India/Pakistan - Africa; 3. European Community Affairs; 4. Northern Ireland; 5. Industrial Affairs - Counter-Inflation Policy; 6. Tenancies of High Rateable Value Dwellings
CAB,128,51,11,23-Feb-73,Conclusion,CM (73) 10,"E Heath , A Douglas-Home , A Barber , Carrington , K Joseph , M Thatcher , J Davies , P Thomas , J Godber , Hailsham , W Whitelaw , R Carr , G Rippon , G Campbell , Jellicoe , M Macmillan , G Howe , P Jenkin , F Pym.",1. Price and Pay Code - Draft Consultative Document
CAB,128,51,12,27-Feb-73,Conclusion,CM (73) 11,"E Heath , Hailsham , Carrington , J Prior , G Rippon , G Campbell , J Davies , P Thomas , A Barber , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , J Godber , P Channon , P Jenkin , F Pym.",1. Industrial Affairs - The Price and Pay Code: Consultative Document - Counter-Inflation Policy - British Railways Board - Gas Industry - British Road Services - Fords - National Health Service Ancillary Workers - Water Industry - Civil Service; 2. Tenancies of High Rateable Value Dwellings
CAB,128,51,13,1-Mar-73,Conclusion,CM (73) 12,"E Heath , A Douglas-Home , W Whitelaw , J Prior , G Rippon , G Campbell , J Davies , P Thomas , J Godber , Hailsham , Carrington , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , G Howe , P Jenkin , F Pym.",1. Parliamentary Affairs - Counter-Inflation Bill; 2. Oversea Affairs - Vietnam; 3. European Community Affairs; 4. Industrial Affairs - Counter-Inflation Policy - National Health Service Ancillary Workers - British Railways Board - The Coal Industry - Fords - Gas Industry; 5. Default on the Housing Finance Acts; 6. Programme Analysis and Review - Proposals for 1973-75; 7. Framework for a settlement for Northern Ireland
CAB,128,51,14,5-Mar-73,Conclusion,CM (73) 13,"E Heath , Hailsham , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , P Thomas , A Barber , Carrington , J Prior , G Rippon , G Campbell , Jellicoe , M Macmillan , G Howe , F Pym.",1. The Budget; 2. International Monetary Policy
CAB,128,51,15,6-Mar-73,Conclusion,CM (73) 14,"E Heath , A Douglas-Home , Carrington , J Prior , G Rippon , G Campbell , J Davies , P Thomas , Hailsham , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , G Howe , P Channon , P Jenkin , F Pym.",1. Industrial Affairs - Counter-Inflation Policy - The Gas Industry - British Railways Board - National Health Service Ancillary Workers - The Water Industry; 2. Tenancies of High Rateable Value Dwellings
CAB,128,51,16,8-Mar-73,Conclusion,CM (73) 15,"E Heath , A Douglas-Home , W Whitelaw , R Carr , K Joseph , M Thatcher , P Walker , Jellicoe , M Macmillan , Hailsham , Carrington , J Prior , G Rippon , G Campbell , J Davies , P Thomas , G Howe , J Peyton , P Jenkin , T Boardman , F Pym.",1. Parliamentary Affairs - Counter-Inflation Bill; 2. Counter-Inflationary Policy - Building Societies: Interest Charge on Mortgages; 3. National Health Service Reorganisation Bill - Family Planning Services; 4. European Community Affairs; 5. Northern Ireland; 6. Industrial Affairs - The Gas Industry - British Railways Board - National Health Service Ancillary Workers - The Coal Industry - The Water Industry - Civil Service Unions; 7. Reorganisation of the Nuclear Design and Construction Industry; 8. Remuneration of Scottish Councillors; 9. Housing Finance Act
