collection,series,piece,item,Covering_date,Type,Former Reference,Attendees,Agenda
CAB,23,67,6,4-Jun-31,Conclusion,CC 31 (31) ,J Ramsay MacDonald . P Snowden . J Thomas . Parmoor . J Clynes . T Shaw . A Greenwood . C Addison . W Graham . W Adamson . H Morrison . A Henderson . Passfield . Sankey . W Wedgwood Benn . Amulree . M Bondfield . H Lees-Smith . A Alexander . G Lansbury . T Johnston.,1. Egypt; 2. China - Extraterritoriality in; 3. Agricultural Policy - The Home Wheat Quota Scheme; 4. Agricultural Policy - The Dominion Wheat Quota Scheme; 5. Unemployment Insurance Fund
CAB,23,67,7,10-Jun-31,Conclusion,CC 32 (31) ,J Ramsay MacDonald . P Snowden . J Thomas . Parmoor . J Clynes . T Shaw . A Greenwood . C Addison . W Graham . W Adamson . H Morrison . A Henderson . Passfield . Sankey . W Wedgwood Benn . Amulree . M Bondfield . H Lees-Smith . A Alexander . G Lansbury . T Johnston . C Attlee.,"1. The Finance Bill - Land Tax Clauses; 2. Egypt; 3. The French Colonial Exhibition; 4. European Union - The International Agricultural Mortgage Credits Company; 5. Germany and Austria - British Representation on the Economic Committee; 6. Germany and Austria - Proposed Customs Union; 7. Convention Relating to International Carriage by Air; 8. The Coal Situation - Mines Department Organisation; 9. The Iron and Steel Trade - Re-organisation of; 10. Unemployment Insurance - First Report of the Royal Commission - The Unemployment Insurance Fund; 11. Betting, Gaming and Lotteries; 12. The Twenty-Four Hours Clock; 13. Rural Housing; 14. Town Planning - Report of Regional Town Planning Committee; 15. Agricultural Land (Utilisation) Bill; 16. The Mauritius Loan Bill; 17. The British Sugar Industry (Assistance) Bill; 18. The Agricultural Produce (Grading and Marking) Amendment Bill; 19. The London Passenger Transport Bill"
CAB,23,67,8,16-Jun-31,Conclusion,CC 33 (31) ,J Ramsay MacDonald . P Snowden . J Thomas . Parmoor . J Clynes . T Shaw . A Greenwood . C Addison . W Graham . W Adamson . H Morrison . A Henderson . Passfield . Sankey . W Wedgwood Benn . Amulree . M Bondfield . H Lees-Smith . A Alexander . G Lansbury . T Johnston.,1. The Finance Bill - Land Tax Provisions - Clause 20
CAB,23,67,9,17-Jun-31,Conclusion,CC 34 (31) ,J Ramsay MacDonald . P Snowden . J Thomas . Parmoor . J Clynes . Amulree . M Bondfield . H Lees-Smith . A Alexander . G Lansbury . A Henderson . Passfield . Sankey . W Wedgwood Benn . A Greenwood . C Addison . W Graham . W Adamson . H Morrison . T Johnston.,"1. Austria; 2. China; 3. The Finance Bill - Land Tax Clauses; 4. Unemployment Insurance; 5. The Coal Situation - Mines Department Organisation - Supply and Transport Committee; 6. The Iron and Steel Trade - Re-organisation of; 7. Betting, Gaming and Lotteries; 8. Rural Housing; 9. The Road Traffic (Amendment) Bill; 10. The Public Works Loans Bill, 1931; 11. The Isle of Man (Customs) Bill, 1931"
CAB,23,67,10,24-Jun-31,Conclusion,CC 35 (31) ,P Snowden . A Henderson . Passfield . J Clynes . T Shaw . A Greenwood . H Lees-Smith . A Alexander . G Lansbury . J Thomas . Parmoor . W Wedgwood Benn . Amulree . M Bondfield . W Graham . W Adamson . H Morrison . T Johnston.,"1. Reparations and Inter-Allied Debts - President Hoover's Proposal; 2. The Coal Situation - Mines Department Organisation - Supply and Transport Committee; 3. The Iron and Steel Trade; 4. Unemployment Insurance; 5. Agricultural Policy; 6. The Public Offices (Sites) Amendment Bill; 7. Betting, Gaming and Lotteries; 8. The Destructive Foreign Animals Bill; 9. Housing (Rural Authorities) Bill; 10. Isle of Man Loans (Amendment) Bill; 11. Anglo-German Conversations; 12. Russia - Export Credits for"
CAB,23,67,11,1-Jul-31,Conclusion,CC 36 (31) ,J Ramsay MacDonald . P Snowden . J Thomas . Parmoor . J Clynes . T Shaw . A Greenwood . C Addison . W Graham . W Adamson . H Morrison . A Henderson . Passfield . Sankey . W Wedgwood Benn . Amulree . M Bondfield . H Lees-Smith . A Alexander . G Lansbury . T Johnston . T Kennedy.,1. Parliamentary Business - Unemployment Insurance - Coal Mines Bill - Housing (Rural Authorities) Bill - Agricultural Marketing Bill - The London Passenger Transport Bill; 2. Reparations and Inter-Allied Debts: President Hoover's Proposal - Germany and Austria: Proposed Customs Union; 3. Finance and Industry - Report of the Macmillan Committee; 4. Export Credits; 5. The Coal Situation; 6. The Iron and Steel Trade; 7. Southern and Northern Rhodesia; 8. The Finance Bill - Land Tax Clauses - Playing Fields
CAB,23,67,12,8-Jul-31,Conclusion,CC 37 (31) ,J Ramsay MacDonald . P Snowden . J Thomas . Parmoor . J Clynes . T Shaw . A Greenwood . C Addison . W Graham . G Lansbury . A Henderson . Passfield . Sankey . W Wedgwood Benn . Amulree . M Bondfield . H Lees-Smith . A Alexander . H Morrison . T Johnston.,"1. Parliamentary Business - The Merchant Shipping (Safety Convention) Bill - Hours of Industrial Employment Bill - The Statute of Westminster; 2. The Consumers Council Bill; 3. Reparations and Inter-Allied Debts - The Hoover Proposal; 4. The Coal Situation - The Coal Mines Bill, 1931; 5. The Iron and Steel Trade; 6. The Charing Cross Bridge Scheme; 7. Unemployment Insurance (No. 3) Bill"
CAB,23,67,13,15-Jul-31,Conclusion,CC 38 (31) ,J Ramsay MacDonald . P Snowden . Passfield . Sankey . W Wedgwood Benn . Amulree . M Bondfield . H Lees-Smith . A Alexander . G Lansbury . J Thomas . Parmoor . J Clynes . T Shaw . A Greenwood . C Addison . W Graham . W Adamson . H Morrison . T Johnston.,1. The Iron and Steel Trade; 2. Charing Cross Bridge Scheme; 3. Electoral Reform - Representation of the People Bill; 4. Armistice Day; 5. The Local Government (Clerks) Bill; 6. Electrification of Railways; 7. The Electricity Board - Re-organisation of Distribution; 8. Reparations and Inter-Allied Debts - Economic Crisis in Germany - Proposed Political Conference; 9. Finance and Industry - Report of The Macmillan Committee; 10. Members of Parliament - Payment of; 11. Parliamentary Business; 12. The Disarmament Conference - The Three-Party Committee; 13. The Basis of Service Estimates; 14. The London Passenger Transport Bill
CAB,23,67,14,20-Jul-31,Conclusion,CC 39 (31) ,R Ramsay MacDonald . P Snowden . J Thomas . Parmoor . J Clynes . T Shaw . A Greenwood . C Addison . W Graham . G Lansbury . A Henderson . Passfield . Sankey . W Wedgwood Benn . Amulree . M Bondfield . H Lees-Smith . W Adamson . H Morrison . T Johnston.,1. Reparations and Inter-Allied Debts - Forthcoming International Conference; 2. Unemployment Insurance; 3. Electoral Reform - Representation of the People Bill; 4. Next Meeting of Cabinet
CAB,23,67,15,30-Jul-31,Conclusion,CC 40 (31) ,J Ramsay MacDonald . P Snowden . J Thomas . Parmoor . J Clynes . T Shaw . A Greenwood . C Addison . W Graham . W Adamson . H Morrison . A Henderson . Passfield . Sankey . W Wedgwood Benn . Amulree . M Bondfield . H Lees-Smith . A Alexander . G Lansbury . T Johnston.,1. Cabinet Procedure - Arrangements for Recess; 2. Russia; 3. Reparations and Inter-Allied Debts - The London Conference; 4. The Disarmament Conference - Future Arrangements - The Three-Party Resolutions; 5. England-India Air Service between Basrah and Karachi - Threatened Interruption of; 6. Indianisation of the Indian Army; 7. The Constitutional Position in New South Wales; 8. Rent Restriction; 9. Education - The Voluntary School Question; 10. National Expenditure - Report of the May Committee; 11. Trade Position as Affected by Germany; 12. The London Passenger Transport Bill; 13. Charing Cross Bridge Scheme; 14. Electrification of Railways; 15. Shipment of colliery and private sidings for the accommodation of 20-ton wagons; 16. The Iron and Steel Trade; 17. The Educational Endowments (Scotland) Commission; 18. Finance and Industry; 19. The Cost-of-Living Index - Proposed Revision of; 20. League of Nations - The Model Treaty to Strengthen the Means of Preventing War
CAB,23,67,16,19-Aug-31,Conclusion,CC 41 (31) ,J Ramsay MacDonald . P Snowden . J Thomas . Parmoor . J Clynes . T Shaw . A Greenwood . C Addison . W Graham . W Adamson . H Morrison . A Henderson . Passfield . Sankey . W Wedgwood Benn . Amulree . M Bondfield . H Lees-Smith . A Alexander . G Lansbury . T Johnston.,1. National Expenditure - Report of the May Committee on National Expenditure
CAB,23,67,17,20-Aug-31,Conclusion,CC 42 (31) ,J Ramsay MacDonald . P Snowden . J Thomas . Sankey . W Wedgwood Benn . Amulree . M Bondfield . H Lees-Smith . A Alexander . G Lansbury . A Henderson . Parmoor . J Clynes . T Shaw . A Greenwood . C Addison . W Graham . W Adamson . H Morrison . T Johnston.,1. National Expenditure - Report of the May Committee on National Expenditure - Political Conferences - Conference with Leaders of the Opposition Parties - Conference with the Consultative Committee - Conference with the Joint Meeting of the Trade Union Congress General Council and the National Executive of the Labour Party; 2. Unemployment Insurance - Transitional Benefit; 3. National Expenditure - Vote of the Fighting Services
CAB,23,67,18,21-Aug-31,Conclusion,CC 43 (31) ,J Ramsay MacDonald . P Snowden . J Thomas . Parmoor . J Clynes . T Shaw . A Greenwood . C Addison . W Graham . W Adamson . H Morrison . A Henderson . Passfield . Sankey . W Wedgwood Benn . Amulree . M Bondfield . H Lees-Smith . A Alexander . G Lansbury . T Johnston.,"1. Report of May Committee on National Expenditure - Conference with Committee of the General Council of the Trades Union Congress; 2. (a) National Expenditure - Unemployment Insurance - Transitional Benefit (b) Education (c) Ministry of Transport and other Departments (d) Fighting Services (e) Ministry of Health - Derating, etc. economies (f) Sinking Fund (g) Revenue Tariff"
CAB,23,67,19,22-Aug-31,Conclusion,CC 44 (31) ,J Ramsay MacDonald . P Snowden . J Thomas . Parmoor . J Clynes . T Shaw . A Greenwood . C Addison . W Graham . W Adamson . H Morrison . A Henderson . Passfield . Sankey . W Wedgwood Benn . Amulree . M Bondfield . H Lees-Smith . A Alexander . G Lansbury . T Johnston.,1. National Expenditure; 2. The Political Situation; 3. The Financial Situation and the Inter-Party Discussions
CAB,23,67,20,22-Aug-31,Conclusion,CC 45 (31) ,J Ramsay MacDonald . P Snowden . J Thomas . Sankey . W Wedgwood Benn . Amulree . M Bondfield . H Lees-Smith . A Alexander . G Lansbury . A Henderson . Passfield . J Clynes . T Shaw . A Greenwood . C Addison . W Graham . W Adamson . H Morrison . T Johnston.,1. The Financial Situation and the Inter-Party Discussions
CAB,23,67,21,23-Aug-31,Conclusion,CC 46 (31) ,J Ramsay MacDonald . P Snowden . J Thomas . Sankey . W Wedgwood Benn . Amulree . M Bondfield . H Lees-Smith . A Alexander . G Lansbury . A Henderson . Passfield . J Clynes . T Shaw . A Greenwood . C Addison . W Graham . W Adamson . H Morrison . T Johnston.,1. The Financial Situation - The Bankers' reply; 2. Future Arrangements regarding Ministerial Responsibility
CAB,23,67,22,24-Aug-31,Conclusion,CC 47 (31) ,J Ramsay MacDonald . P Snowden . J Thomas . Sankey . W Wedgwood Benn . Amulree . M Bondfield . H Lees-Smith . A Alexander . G Lansbury . A Henderson . Passfield . J Clynes . T Shaw . A Greenwood . C Addison . W Graham . W Adamson . H Morrison . T Johnston.,1. The Financial Position - Resignation of the Government; 2. Re-circulation of Certain Cabinet Documents; 3. Thanks to the Prime Minister
CAB,23,68,1,26-Aug-31,Conclusion,CC 48 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Reading . J Thomas . P Snowden . Sankey . S Hoare . N Chamberlain . P Cunliffe-Lister.,"1. Finance, Economy and Parliamentary Procedure - Cabinet Committees; 2. Home Affairs Committee; 3. Legislation now before Parliament - Statute of Westminster - London Passenger Transport Bill; 4. League of Nations: Representation of His Majesty's Government at Forthcoming Meetings; 5. The Indian Round Table Conference; 6. Disarmament; 7. The Summoning of Parliament; 8. Proposed Statement to the Press; 9. Economy - Ministry of Health Economies; 10. Next Meeting of the Cabinet"
CAB,23,68,2,31-Aug-31,Conclusion,CC 49 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Reading . J Thomas . P Snowden . Sankey . S Hoare . N Chamberlain . P Cunliffe-Lister . Crewe . A Chamberlain . D MacLean . Amulree . A Sinclair . J Gilmour . H Betterton.,1. Economy Proposals; 2. Date of Commencement of Economies; 3. Education (England and Wales); 4. Education (Scotland); 5. Education - University Grants; 6. Police; 7. Fighting Services - The right of claiming discharge on the reduction of pay rate; 8. Airship Policy; 9. The Press; 10. Ministry of Health Economies; 11. Next Meeting of the Cabinet
CAB,23,68,3,1-Sep-31,Conclusion,CC 50 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . S Hoare . N Chamberlain . P Snowden . Reading . J Thomas . P Cunliffe-Lister . A Sinclair . J Gilmour . H Betterton.,1. Ministry of Health Economies; 2. Police; 3. Roads; 4. Forestry; 5. Unemployment Grants; 6. Dockyard Pay; 7. Agriculture (England and Wales) - Agricultural Land (Utilisation) Act - Land Valuation; 8. Agriculture (Scotland); 9. Empire Marketing Board; 10. Colonial Development Fund; 11. Miscellaneous - Ministers Salaries; 12. The British Broadcasting Corporation; 13. Unemployment Insurance; 14. Grand total of the economies to be increased; 15. Miscellaneous Recommendations - Civil Service Bonus; 16. Meeting of Cabinet
CAB,23,68,4,2-Sep-31,Conclusion,CC 51 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . S Hoare . N Chamberlain . P Snowden . Reading . J Thomas . P Cunliffe-Lister.,1. Economy - Unemployment Insurance - Rates of Benefit and Financial Position; 2. Finance Committee Report
CAB,23,68,5,2-Sep-31,Conclusion,CC 52 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . S Hoare . N Chamberlain . P Snowden . Reading . J Thomas . P Cunliffe-Lister.,"1. Economy Bill - Arrangements for Preparation of; 2. Parliamentary Programme; 3. Finance Committee Report - Broadcast by the Chancellor of the Exchequer; 4. Minister of Health Economies - Housing Subsidies; 5. Economies from derating; 6. Economy, Unemployment Insurance - Rates of Benefit and Financial Position; 7. Summary of Economies; 8. Date of the Meeting of Parliament; 9. The Indian Round Table Conference - Burma Round Table Conference; 10. Next Meeting of Cabinet"
CAB,23,68,6,3-Sep-31,Conclusion,CC 53 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . S Hoare . N Chamberlain . P Snowden . Reading . J Thomas . P Cunliffe-Lister . A Chamberlain.,1. The Financial Situation; 2. Admiralty Economies - Economies in the Fighting Services - The Naval Allowance in lieu of Grog Ration; 3. The National Economy Bill; 4. Parliamentary Business; 5. Next Meeting of the Cabinet
CAB,23,68,7,7-Sep-31,Conclusion,CC 54 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Reading . J Thomas . P Snowden . Sankey . S Hoare . N Chamberlain . P Cunliffe-Lister.,1. Economy - The White Paper; 2. Ministry of Health Economies - Salaries paid between Local Government Staffs; 3. Police - The Question of Pensions; 4. The Economy Bill - The National Economy Bill; 5. Finance Committee's Proposals - Proposed Relief for Expenditure Incurred in Development; 6. Education - University Grants; 7. Parliamentary Business - Remainder of Programme not considered; 8. Cabinet Procedure; 9. The Financial Situation; 10. The Indian Round Table Conference; 11. Supply and Transport Committee; 12. Next Meeting of the Cabinet
CAB,23,68,8,9-Sep-31,Conclusion,CC 55 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Reading . J Thomas . P Snowden . Sankey . S Hoare . N Chamberlain . P Cunliffe-Lister . Amulree . D Maclean . A Sinclair . H Betterton . T Phillips.,1. Foreign Affairs; 2. Finance Committee's Proposals - Relief for Expenditure Incurred in Development; 3. Economy - The White Paper; 4. (a) The Economy Bill (b) Parliamentary Procedure; 5. The London Passenger Transport Bill; 6. Statute of Westminster; 7. Bill to Renew the Prolongation of Insurance Act; 8. Expiring Laws Continuance Bill; 9. Public Works Loans Bill; 10. The Appropriation Bill; 11. Educational Endowments (Scotland) Bill; 12. The Sunday Performances (Regulation) Bill; 13. The Merchant Shipping (Safety and Load Line Conventions) Bill; 14. The Town and Country Planning Bill; 15. Other Bills on the Order Paper; 16. Indian Services; 17. Supply and Transport Committee; 18. The Financial Situation; 19. Imperial War Graves Commission; 20. Future Airship Policy; 21. Education Department's Economies - Communication to Local Authorities; 22. Ministry of Health Economies - Expenditure of Local Authorities; 23. Summary Jurisdiction Appeals Bill; 24. The Disarmament Conference; 25. Future Meetings of the Cabinet
CAB,23,68,9,16-Sep-31,Conclusion,CC 56 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . S Hoare . N Chamberlain . P Snowden . Reading . J Thomas . P Cunliffe-Lister . A Chamberlain . Crewe.,1. Economy - The Round Table Conference - Letter from the Secretary to the Indian Princes; 2. Economy - Offer from the Governor of Northern Ireland; 3. Admiralty Economies - Difficulties in the Atlantic Fleet; 4. Education Economies; 5. Next Meeting of Cabinet
CAB,23,68,10,16-Sep-31,Conclusion,CC 57 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Reading . J Thomas . P Snowden . Sankey . S Hoare . N Chamberlain . P Cunliffe-Lister . Amulree . A Chamberlain . P Pybus.,1. Supply by Government Departments of Information for use in Party pamphlets; 2. National Economy - The British Broadcasting Corporation; 3. League of Nations Assembly - British Representation at; 4. The Disarmament Conference; 5. The Financial and Political Situation; 6. The London Passenger Transport Bill; 7. Next Meeting of Cabinet
CAB,23,68,11,17-Sep-31,Conclusion,CC 58 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Reading . J Thomas . P Snowden . Sankey . S Hoare . N Chamberlain . P Cunliffe-Lister . A Chamberlain . P Pybus.,1. Admiralty Economies - Difficulties in the Atlantic Fleet; 2. The London Passenger Transport Bill; 3. The Indian Financial Situation; 4. The Financial and Political Situation
CAB,23,68,12,17-Sep-31,Conclusion,CC 59 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Reading . J Thomas . P Snowden . Sankey . S Hoare . N Chamberlain . P Cunliffe-Lister.,1. The Financial and Political Situation
CAB,23,68,13,20-Sep-31,Conclusion,CC 60 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Reading . J Thomas . P Snowden . Sankey . S Hoare . N Chamberlain . P Cunliffe-Lister.,"1. The Financial Situation - Decision to Suspend the Operation of Section One of the Gold Standard Act; 2. Press Notice; 3. The Gold Standard Bill, 1931; 4. Telegrams to Representatives Abroad and to the Dominions; 5. Broadcasting; 6. Business of the House of Commons; 7. Closing of Stock Exchanges; 8. Future Policy; 9. Next Meeting of the Cabinet; 10. Bank Holiday - Arrangements for Proclaiming"
CAB,23,68,14,21-Sep-31,Conclusion,CC 61 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Reading . N Chamberlain . P Snowden . Sankey . J Thomas . P Cunliffe-Lister . Crewe . A Chamberlain . Amulree . D Maclean . F Field.,1. Economy - Reduction of Cuts in Cases of Hardship; 2. Food Supplies
CAB,23,68,15,22-Sep-31,Conclusion,CC 62 (31) ,S Baldwin . P Snowden . Reading . J Thomas . H Samuel . S Hoare . N Chamberlain . P Cunliffe-Lister . Crewe . Amulree . A Chamberlain.,"1. Prohibition on Purchases of Foreign Exchange except for Special Purposes; 2. The Financial Situation; 3. Food Supplies; 4. China - Japanese Action in Manchuria; 5. Disarmament; 6. Admiralty Economies; 7. Balance of Trade; 8. The Indian Financial Situation - The Rupee and Sterling; 9. The Indian Budget; 10. ""Dumping"""
CAB,23,68,16,23-Sep-31,Conclusion,CC 63 (31) ,S Baldwin . P Snowden . Reading . J Thomas . H Samuel . S Hoare . N Chamberlain . P Cunliffe-Lister . F Stewart . L Kershaw . F Leith Ross . C Kisch.,1. The Indian Financial Situation - The Rupee and Sterling
CAB,23,68,17,25-Sep-31,Conclusion,CC 64 (31) ,J Ramsay MacDonald . S Baldwin . S Hoare . N Chamberlain . H Samuel . J Thomas . P Cunliffe-Lister.,1. The Indian Budget - The Increased Duty on Imported Cotton Piece Goods; 2. Ministry of Health Economies - Remuneration of Insurance Doctors; 3. Police - Economies in Pay of; 4. Future Meetings of the Cabinet
CAB,23,68,18,28-Sep-31,Conclusion,CC 65 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Reading . J Thomas . P Snowden . Sankey . S Hoare . N Chamberlain . P Cunliffe-Lister . H Betterton . P Pybus.,1. Unemployment Benefit - Relation to Cost of Living; 2. Economy - Unemployment Insurance - Draft Order in Council; 3. Economies - Salaries of Judges; 4. Irish Free State - Appeals to the Judicial Committee of the Privy Council; 5. The Supply and Transport Committee; 6. The London Passenger Transport Bill; 7. Guidance for the Foreign Press; 8. The Financial Situation - Balance of Trade; 9. Government Policy; 10. The Indian Financial Situation
CAB,23,68,19,29-Sep-31,Conclusion,CC 66 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Reading . J Thomas . P Snowden . Sankey . S Hoare . N Chamberlain . P Cunliffe-Lister.,1. Government Policy; 2. Economy Bill - The Road Fund
CAB,23,68,20,30-Sep-31,Conclusion,CC 67 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Reading . J Thomas . P Snowden . Sankey . S Hoare . N Chamberlain . P Cunliffe-Lister . Crewe . A Chamberlain . Amulree . H Betterton.,"1. Economy - Reduction in Service Pay and Pensions; 2. Unemployment Insurance (Anomalies) Act, 1931 - Regulations; 3. Foreign Affairs - Proposed Visit to Paris by the Secretary of State - Possible International Conference on Currency; 4. The Indian Budget - Cotton Duties; 5. Food Supplies - Proposed Bill to prevent Exploitation; 6. Government Business; 7. Economy Bill - Issue of Orders in Council; 8. Future Government Policy; 9. Next Meeting of Cabinet"
CAB,23,68,21,1-Oct-31,Conclusion,CC 68 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Reading . J Thomas . P Snowden . Sankey . S Hoare . N Chamberlain . P Cunliffe-Lister . A Sinclair . J Gilmour.,"1. The Colorado Beetle - Proposed Prohibition of Imports of Potatoes, etc., from France; 2. Kew - The Royal Botanical Gardens - Proposed Free Admission of School Children under Instruction; 3. Future Government Policy; 4. The King's Speech"
CAB,23,68,22,2-Oct-31,Conclusion,CC 69 (31) ,S Baldwin . H Samuel . Reading . J Thomas . P Snowden . Sankey . S Hoare . N Chamberlain . P Cunliffe-Lister.,1. Foreign Affairs - Proposed Visit to Paris by the Secretary of State; 2. China - Extraterritoriality in; 3. Judges' Salaries; 4. Future Government Policy
CAB,23,68,23,5-Oct-31,Conclusion,CC 70 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Reading . J Thomas . P Snowden . Sankey . S Hoare . N Chamberlain . P Cunliffe-Lister.,1. Future Government Policy; 2. The King's Speech; 3. Next Meeting of Cabinet
CAB,23,68,24,6-Oct-31,Conclusion,CC 71 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . S Hoare . N Chamberlain . P Snowden . Sankey . J Thomas . P Cunliffe-Lister . Crewe . A Chamberlain . Amulree . H Betterton.,"1. The King's Speech; 2. Economy - National Insurance (National Economy) (No.2) Order, 1931; 3. Disarmament Policy - Procedure; 4. Admiralty Economies; 5. Imperial War Graves Commission; 6. Cabinet Arrangements during a General Election; 7. Export Credits - Russia; 8. Next Meeting of Cabinet"
CAB,23,69,1,29-Oct-31,Conclusion,CC 72 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Reading . J Thomas . P Snowden . Sankey . S Hoare . N Chamberlain . P Cunliffe-Lister.,1. Cabinet Arrangements - The New Cabinet; 2. Parliamentary Business - The Expiring Laws Continuance Bill - Bill to renew the Prolongation of the Insurance Act; 3. The King's Speech - The Indian Round Table Conference; 4. The Statute of Westminster - Irish Free State - Appeals to the Judicial Committee of the Privy Council; 5. International Action; 6. Food Supplies; 7. Next Meeting of Cabinet
CAB,23,69,2,3-Nov-31,Conclusion,CC 73 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Reading . J Thomas . P Snowden . Sankey . S Hoare . N Chamberlain . P Cunliffe-Lister . P Pybus.,"1. The Financial Situation; 2. The King's Speech; 3. The Ottawa Conference; 4. London Passenger Transport Bill - Proposed Issue of £500,000 Stock by the London General Omnibus Company; 5. Food Supplies; 6. Next Meeting of Cabinet"
CAB,23,69,3,10-Nov-31,Conclusion,CC 74 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Hailsham . S Hoare . P Cunliffe-Lister . A Sinclair . W Runciman . B Eyres-Monsell . J Gilmour . N Chamberlain . Sankey . J Simon . J Thomas . Londonderry . E Hilton-Young . P Snowden . D Maclean . H Betterton . W Ormsby-Gore.,1. The Debate on the Address; 2. Parliamentary Arrangements - Business of Session - The King's Speech; 3. The Financial and Economic Situation; 4. Next Meeting of Cabinet
CAB,23,69,4,11-Nov-31,Conclusion,CC 75 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Hailsham . S Hoare . P Cunliffe-Lister . A Sinclair . W Runciman . B Eyres-Monsell . J Gilmour . N Chamberlain . Sankey . J Simon . J Thomas . Londonderry . E Hilton-Young . P Snowden . D Maclean . H Betterton . W Ormsby-Gore . P Pybus.,"1. China - Japanese Action in Manchuria; 2. China - Position at Shanghai; 3. Cabinet Procedure - Instructions to the Secretary - Home Affairs Committee; 4. The Ottawa Conference; 5. The Prolongation of Insurance Act; 6. The London Passenger Transport Bill - Proposed Issue of £500,000 Stock by the London General Omnibus Company; 7. Judges' Salaries; 8. The Statute of Westminster Bill; 9. The Expiring Laws Bill; 10. The Indian Pay (Temporary Abatements) Bill; 11. The Educational Endowments (Scotland) Bill; 12. The Debate on the Address - Agricultural Policy - ""Dumping"""
CAB,23,69,5,12-Nov-31,Conclusion,CC 76 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Hailsham . S Hoare . P Cunliffe-Lister . A Sinclair . W Runciman . B Eyres-Monsell . J Gilmour . N Chamberlain . Sankey . J Simon . J Thomas . Londonderry . E Hilton-Young . P Snowden . D Maclean . H Betterton . W Ormsby-Gore.,"1. The Financial and Economic Situation - Excessive Importations and ""Dumping""; 2. The Indian Round-Table Conference - Government Policy at"
CAB,23,69,6,13-Nov-31,Conclusion,CC 77 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . Hailsham . S Hoare . P Cunliffe-Lister . E Hilton-Young . D Maclean . H Betterton . N Chamberlain . Sankey . J Simon . J Thomas . Londonderry . B Eyres-Monsell . J Gilmour . W Ormsby-Gore.,1. Cabinet Proceedings - Secrecy of; 2. The Indian Round-Table Conference - Government Policy at; 3. Excessive Importation and Dumping - The Agricultural Aspect
CAB,23,69,7,16-Nov-31,Conclusion,CC 78 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . S Hoare . P Cunliffe-Lister . A Sinclair . W Runciman . D Maclean . H Betterton . N Chamberlain . Hailsham . J Thomas . Londonderry . E Hilton-Young . B Eyres-Monsell . J Gilmour . W Ormsby-Gore.,"1. India - Terrorism in Bengal - Proposed Ordinance; 2. Excessive Importation and ""Dumping"" - The Abnormal Importations (Customs Duty) Bill"
CAB,23,69,8,18-Nov-31,Conclusion,CC 79 (31) ,J Ramsay MacDonald . S Baldwin . H Samuel . J Thomas . Londonderry . E Hilton Young . P Snowden . D Maclean . H Betterton . N Chamberlain . Hailsham . P Cunliffe-Lister . A Sinclair . W Runciman . B Eyres-Monsell . J Gilmour . W Ormsby-Gore . P Pybus.,"1. India - Terrorism in Bengal - Proposed Ordinance; 2. China - Japanese Action in Manchuria; 3. Reparations, War Debts and Commercial Debts - Franco-German Conversations; 4. The Burma Round-Table Conference; 5. The Financial and Economic Situation; 6. The Disarmament Conference; 7. The Merchant Shipping (Safety and Load Line Conventions) Bill; 8. The National Health Insurance (Prolongation of Insurance) Bill, 1931; 9. The Veterinary Surgeons (Irish Free State Agreement) Bill, 1931; 10. The Balance of Trade; 11. Excessive Importation and ""Dumping""; 12. The Iron and Steel Trade; 13. The Abnormal Importations (Customs Duties) Bill; 14. Judges' Salaries; 15. The London Passenger Transport Bill; 16. The Ottawa Conference; 17. Cyprus"
