collection,series,piece,item,Covering_date,Type,Former Reference,Title,Author,,
CAB,24,229,39,18-Apr-32,Memorandum,CP 139 (32),India. Appreciation of the Political Situation.,Secretary of State for India,,
CAB,24,229,40,21-Apr-32,Memorandum,CP 140 (32),Import Duties.,M P A Hankey,,
CAB,24,229,41,26-Apr-32,Memorandum,CP 141 (32),Committee on Trade with Russia. Second Report.,Walter Runciman,,
CAB,24,229,42,25-Apr-32,Memorandum,CP 142 (32),State of Trade - March.,Walter Runciman,,
CAB,24,229,43,23-Apr-32,Memorandum,CP 143 (32),Use of Private Car for Carrying Goods. Payne v. Allcock - Judgment in Divisional Court.,Percy J Pybus,,
CAB,24,229,44,25-Apr-32,Memorandum,CP 144 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,229,45,28-Apr-32,Memorandum,CP 145 (32),"Sunday Performances (Regulation) Bill, 1932.",Herbert Samuel,,
CAB,24,229,46,29-Apr-32,Memorandum,CP 146 (32),Trade with Russia.,M P A Hankey,,
CAB,24,229,47,3-May-32,Memorandum,CP 147 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,229,48,3-May-32,Memorandum,CP 148 (32),Terrorism in Bengal.,Samuel Hoare,,
CAB,24,229,49,4-May-32,Memorandum,CP 149 (32),The Import Duties Act (1932). Procedure on Reports of the Advisory Committee.,J Ramsay MacDonald,,
CAB,24,229,50,4-May-32,Memorandum,CP 150 (32),Deputation from Railway Unions.,Percy J Pybus,,
CAB,24,230,1,4-May-32,Memorandum,CP 151 (32),Civil Service Remuneration.,M P A Hankey,,
CAB,24,230,2,9-May-32,Memorandum,CP 152 (32),Inquiry into Air Disarmament Policy. Report of a Sub-Committee of Imperial Defence on Coast Defence.,Stanley Baldwin,,
CAB,24,230,3,7-May-32,Memorandum,CP 154 (32),Russian Propaganda.,John Simon,,
CAB,24,230,4,10-May-32,Memorandum,CP 155 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,230,5,10-May-32,Memorandum,CP 156 (32),Irish Situation Committee.,M P A Hankey,,
CAB,24,230,6,10-May-32,Memorandum,CP 157 (32),Situation in the Irish Free State.,James H Thomas,,
CAB,24,230,7,10-May-32,Memorandum,CP 158 (32),Sunday Entertainments Bill.,Herbert Samuel,,
CAB,24,230,8,13-May-32,Memorandum,CP 159 (32),Palestine - Government Policy.,Philip Cunliffe-Lister,,
CAB,24,230,9,18-May-32,Memorandum,CP 160 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,230,10,2-Jun-32,Memorandum,CP 161 (32),"Economic Advisory Council. Third Report of Committee on Economic Information. Survey of the Economic Situation, May 1932.",M P A Hankey,,
CAB,24,230,11,May-32,Memorandum,CP 162 (32),Nationality of Married Women.,Herbert Samuel,,
CAB,24,230,12,20-May-32,Memorandum,CP 163 (32),Government Business.,M P A Hankey,,
CAB,24,230,13,26-May-32,Memorandum,CP 164 (32),Disarmament.,John Simon,,
CAB,24,230,14,23-May-32,Memorandum,CP 165 (32),Age for Admission to Elementary Schools.,Donald Maclean,,
CAB,24,230,15,21-May-32,Memorandum,CP 166 (32),Town and Country Planning Bill.,Edward Hilton Young,,
CAB,24,230,16,24-May-32,Memorandum,CP 167 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,230,17,20-May-32,Memorandum,CP 168 (32),India. Appreciation of the Political Situation by the Government of India.,Secretary of State for India,,
CAB,24,230,18,30-May-32,Memorandum,CP 169 (32),Committee on Trade With Russia. Third Report.,John Simon,,
CAB,24,230,19,27-May-32,Memorandum,CP 170 (32),Railway Pooling Agreement.,Percy J Pybus,,
CAB,24,230,20,31-May-32,Memorandum,CP 171 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,230,21,27-May-32,Memorandum,CP 172 (32),The Situation in Malta.,Philip Cunliffe-Lister,,
CAB,24,230,22,28-May-32,Memorandum,CP 174 (32),The Situation in Malta.,Philip Cunliffe-Lister,,
CAB,24,230,23,31-May-32,Memorandum,CP 175 (32),"Home Affairs Committee. The Public Works Loans Bill, 1932.",Walter Elliot,,
CAB,24,230,24,30-May-32,Memorandum,CP 176 (32),Disarmament.,Hailsham,,
CAB,24,230,25,30-May-32,Memorandum,CP 177 (32),The Situation in Malta.,Philip Cunliffe-Lister,,
CAB,24,230,26,30-May-32,Memorandum,CP 178 (32),Disturbances at Aden.,Samuel Hoare,,
CAB,24,230,27,30-May-32,Memorandum,CP 179 (32),Indications of French policy after recent elections.,John Simon,,
CAB,24,230,28,30-May-32,Memorandum,CP 180 (32),State of Trade - April.,Walter Runciman,,
CAB,24,230,29,31-May-32,Memorandum,CP 181 (32),"Disarmament Conference, 1932.",Londonderry,,
CAB,24,230,30,31-May-32,Memorandum,CP 182 (32),Disarmament.,Bolton Eyres Monsell,,
CAB,24,230,31,3-Jun-32,Memorandum,CP 183 (32),Air Disarmament. Proposal to Abolish Air Forces.,Londonderry,,
CAB,24,230,32,1-Jun-32,Memorandum,CP 184 (32),Civil Disobedience Movement.,Samuel Hoare,,
CAB,24,230,33,3-Jun-32,Memorandum,CP 185 (32),Disarmament: Air Policy.,M P A Hankey,,
CAB,24,230,34,10-Jun-32,Memorandum,CP 186 (32),Administration of Transitional Payments.,Henry Betterton,,
CAB,24,230,35,6-Jun-32,Memorandum,CP 187 (32),The Employment Situation.,Henry Betterton,,
CAB,24,230,36,3-Jun-32,Memorandum,CP 188 (32),The Situation in Malta.,Philip Cunliffe-Lister,,
CAB,24,230,37,6-Jun-32,Memorandum,CP 189 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,230,38,6-Jun-32,Memorandum,CP 190 (32),Trade with Russia.,Walter Runciman,,
CAB,24,230,39,6-Jun-32,Memorandum,CP 191 (32),Reparations.,John Simon,,
CAB,24,230,40,6-Jun-32,Memorandum,CP 192 (32),Disarmament: Air Policy.,M P A Hankey,,
CAB,24,230,41,6-Jun-32,Memorandum,CP 193 (32),Germany's Attitude with Regard to Reparations Question. Account of interview between Sir J. Simon and Herr von Neurath.,John Simon,,
CAB,24,230,42,7-Jun-32,Memorandum,CP 194 (32),Disarmament: Air Policy.,M P A Hankey,,
CAB,24,230,43,6-Jun-32,Memorandum,CP 195 (32),Views on Likely Policy for Lausanne. Record of Interview between Sir J. Simon and the French Ambassador.,John Simon,,
CAB,24,230,44,9-Jun-32,Memorandum,CP 196 (32),Report on Financial Questions in Kenya by Lord Moyne.,Philip Cunliffe-Lister,,
CAB,24,230,45,7-Jun-32,Memorandum,CP 197 (32),Civil Service Remuneration.,Neville Chamberlain,,
CAB,24,230,46,8-Jun-32,Memorandum,CP 198 (32),The Irish Situation.,James H Thomas,,
CAB,24,230,47,9-Jun-32,Memorandum,CP 199 (32),Import Duties Act: Effect on Imperial Preference in Government Contracts.,Hailsham,,
CAB,24,230,48,9-Jun-32,Memorandum,CP 200 (32),Statistics of Foreign Trade and Volume of Retail Sales in Recent Months.,Walter Runciman,,
CAB,24,231,1,13-Jun-32,Memorandum,CP 201 (32),Employment Committee. Second Report.,Snowden,,
CAB,24,231,2,13-Jun-32,Memorandum,CP 202 (32),India. Civil Disobedience Movement.,Samuel Hoare,,
CAB,24,231,3,13-Jun-32,Memorandum,CP 203 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,231,4,12-Jun-32,Memorandum,CP 204 (32),The Situation in regard to the Iraq Levies.,Colonial Office,,
CAB,24,231,5,13-Jun-32,Memorandum,CP 204A (32),The Situation in regard to the Iraq Levies. Further Telegrams from the High Commissioner.,R B Howorth,,
CAB,24,231,6,13-Jun-32,Memorandum,CP 205 (32),The Industrial Surveys of the Depressed Areas.,Walter Runciman,,
CAB,24,231,7,14-Jun-32,Memorandum,CP 206 (32),Irish Situation Committee. Discussions in London.,James H Thomas,,
CAB,24,231,8,17-Jun-32,Memorandum,CP 207 (32),Committee on Appeals from Courts of Summary Jurisdiction.,Herbert Samuel,,
CAB,24,231,9,16-Jun-32,Memorandum,CP 208 (32),The Situation in regard to the Iraq Levies.,R B Howorth,,
CAB,24,231,10,16-Jun-32,Memorandum,CP 209 (32),The Situation in regard to the Iraq Levies.,R B Howorth,,
CAB,24,231,11,17-Jun-32,Memorandum,CP 210 (32),The Elections in Malta.,Philip Cunliffe-Lister,,
CAB,24,231,12,17-Jun-32,Memorandum,CP 211 (32),The Situation in regard to the Iraq Levies.,R B Howorth,,
CAB,24,231,13,17-Jun-32,Memorandum,CP 212 (32),"The Irish Situation. Mr. de Valera's letter dated 16th June, 1932.",James H Thomas,,
CAB,24,231,14,20-Jun-32,Memorandum,CP 213 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,231,15,23-Jun-32,Memorandum,CP 214 (32),Statement of Intentions of His Majesty's Government in regard to future procedure for the revision of the Indian Constitution.,Samuel Hoare,,
CAB,24,231,16,20-Jun-32,Memorandum,CP 215 (32),"Principles of Employment of the Royal Air Force in Iraq on the coming into Force of the Anglo-Iraq Treaty, 1930.",R B Howorth,,
CAB,24,231,17,18-Jun-32,Memorandum,CP 216 (32),The Situation in regard to the Iraq Levies.,R B Howorth,,
CAB,24,231,18,20-Jun-32,Memorandum,CP 217 (32),Iraq - The Situation in regard to the Iraq Levies.,R B Howorth,,
CAB,24,231,19,21-Jun-32,Memorandum,CP 218 (32),Situation in regard to the Iraq Levies.,R B Howorth,,
CAB,24,231,20,21-Jun-32,Memorandum,CP 219 (32),Situation in regard to the Iraq Levies.,R B Howorth,,
CAB,24,231,21,21-Jun-32,Memorandum,CP 220 (32),India. Appreciation of the Political Situation by the Government of India.,Secretary of State for India,,
CAB,24,231,22,21-Jun-32,Memorandum,CP 221 (32),Children and Young Persons Bill.,Herbert Samuel,,
CAB,24,231,23,23-Jun-32,Memorandum,CP 222 (32),Disarmament Conference.,John Simon,,
CAB,24,231,24,23-Jun-32,Memorandum,CP 223 (32),Air Disarmament.,J M Salmond,,
CAB,24,231,25,24-Jun-32,Memorandum,CP 224 (32),London Passenger Transport Bill.,Percy J Pybus,,
CAB,24,231,26,24-Jun-32,Memorandum,CP 225 (32),State of Trade - May.,Henry Betterton,,
CAB,24,231,27,26-Jun-32,Memorandum,CP 226 (32),Disarmament.,John Simon,,
CAB,24,231,28,25-Jun-32,Memorandum,CP 227 (32),The Situation in the Irish Free State. The Land Annuities: Proposed Action.,James H Thomas,,
CAB,24,231,29,26-Jun-32,Memorandum,CP 228 (32),Disarmament Conference.,John Simon,,
CAB,24,231,30,27-Jun-32,Memorandum,CP 229 (32),"Development (Loan Guarantees &amp; Grants) Act, 1929.",Stanley Baldwin,,
CAB,24,231,31,27-Jun-32,Memorandum,CP 230 (32),Disarmament - The British Plan.,Bolton Eyres-Monsell,,
CAB,24,231,32,28-Jun-32,Memorandum,CP 231 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,231,33,28-Jun-32,Memorandum,CP 232 (32),Disturbances at Aden.,Samuel Hoare,,
CAB,24,231,34,28-Jun-32,Memorandum,CP 233 (32),Irish Free State (Special Import Duties) Bill.,James H Thomas,,
CAB,24,231,35,29-Jun-32,Memorandum,CP 234 (32),Disarmament.,Bolton Eyres-Monsell,,
CAB,24,231,36,1-Jul-32,Memorandum,CP 235 (32),Irish Free State.,James H Thomas,,
CAB,24,231,37,5-Jul-32,Memorandum,CP 236 (32),Situation in the Irish Free State. Proposed Customs Duties under the Irish Free State (Special Import Duties) Bill.,James H Thomas,,
CAB,24,231,38,29-Jun-32,Memorandum,CP 237 (32),Trawling in the Moray Firth and the Firth of Clyde.,John Simon,,
CAB,24,231,39,11-Jul-32,Memorandum,CP 238 (32),Coast Defence.,M P A Hankey,,
CAB,24,231,40,4-Jul-32,Memorandum,CP 239 (32),Land Drainage Legislation.,John Gilmour,,
CAB,24,231,41,5-Jul-32,Memorandum,CP 240 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,231,42,5-Jul-32,Memorandum,CP 241 (32),Civil Service Remuneration.,Walter Elliot,,
CAB,24,231,43,5-Jul-32,Memorandum,CP 242 (32),Irish Situation.,James H Thomas,,
CAB,24,231,44,5-Jul-32,Memorandum,CP 243 (32),Disarmament. Declaration of the British Disarmament Policy.,R B Howorth,,
CAB,24,231,45,8-Jul-32,Memorandum,CP 244 (32),Extension of the Indian Air Service to Singapore and Australia.,Londonderry,,
CAB,24,231,46,8-Jul-32,Memorandum,CP 245 (32),"The Disarmament Conference. Report by the Home Secretary of a ""Private Conversation"" at Geneva on 29th June, 1932 between the United Kingdom and French Delegations.",R B Howorth,,
CAB,24,231,47,2-Jul-32,Memorandum,CP 246 (32),The Disarmament Conference. The Control to be Exercised over the Execution of the Disarmament Convention by the Proposed Permament Disarmament Commission.,John Simon,,
CAB,24,231,48,8-Jul-32,Memorandum,CP 247 (32),London Passenger Transport Bill.,Percy J Pybus,,
CAB,24,231,49,11-Jul-32,Memorandum,CP 248 (32),Irish Free State Situation.,James H Thomas,,
CAB,24,231,50,21-Jul-32,Memorandum,CP 249 (32),Grant of a General Service Medal for Operations on the North-West Frontier.,Londonderry,,
CAB,24,231,51,11-Jul-32,Memorandum,CP 250 (32),Trawling in the Moray Firth and the Firth of Clyde.,Walter Runciman,,
CAB,24,232,1,11-Jul-32,Memorandum,CP 251 (32),Lausanne Conference. Final Act.,M P A Hankey,,
CAB,24,232,2,11-Jul-32,Memorandum,CP 252 (32),Singapore Naval Base.,Bolton Eyres-Monsell,,
CAB,24,232,3,11-Jul-32,Memorandum,CP 253 (32),British Air Disarmament Policy.,Londonderry,,
CAB,24,232,4,11-Jul-32,Memorandum,CP 254 (32),Agreed Resolution at Disarmament Conference.,John Simon,,
CAB,24,232,5,12-Jul-32,Memorandum,CP 255 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,232,6,19-Jul-32,Memorandum,CP 256 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,232,7,20-Jul-32,Memorandum,CP 257 (32),"The Irish Situation. Meeting with Mr. de Valera on Friday, 15th July.",Sankey,,
CAB,24,232,8,19-Jul-32,Memorandum,CP 258 (32),India. Appreciation of the Political Situation by the Government of India.,Secretary of State for India,,
CAB,24,232,9,22-Jul-32,Memorandum,CP 259 (32),Circular on Secondary Schools.,Irwin,,
CAB,24,232,10,26-Jul-32,Memorandum,CP 260 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,232,11,28-Jul-32,Memorandum,CP 261 (32),Trawling in the Moray Firth and Firth of Clyde.,William Ormsby-Gore,,
CAB,24,232,12,Jul-32,Memorandum,CP 262 (32),State of Trade - June.,Henry Betterton,,
CAB,24,232,13,28-Jul-32,Memorandum,CP 263 (32),"Harbours, Docks and Piers (Temporary Increase of Charges) Acts, 1920 to 1931.",Percy J Pybus,,
CAB,24,232,14,29-Jul-32,Memorandum,CP 264 (32),Railway Pooling Agreement.,Percy J Pybus,,
CAB,24,232,15,30-Jul-32,Memorandum,CP 265 (32),"Lausanne Conference, 1932. Consequential Arrangements, especially those regarding the preparation for the World Economic and Financial Conference.",M P A Hankey,,
CAB,24,232,16,30-Jul-32,Memorandum,CP 266 (32),Communal Decision.,Samuel Hoare,,
CAB,24,232,17,28-Jul-32,Memorandum,CP 267 (32),Trade with Russia.,Henry Betterton,,
CAB,24,232,18,28-Jul-32,Memorandum,CP 268 (32),State Management Districts.,Archibald H M Sinclair,,
CAB,24,232,19,Sep-32,Memorandum,CP 269 (32),Trawling in the Moray Firth and Firth of Clyde.,Archibald H M Sinclair,,
CAB,24,232,20,28-Jul-32,Memorandum,CP 270 (32),Disarmament Conference.,John Simon,,
CAB,24,232,21,2-Aug-32,Memorandum,CP 271 (32),British Broadcasting Corporation and Captain Ernst Hashagen.,M P A Hankey,,
CAB,24,232,22,30-Jul-32,Memorandum,CP 272 (32),Note by the Secretary of State for Air on Air Disarmament Policy.,Londonderry,,
CAB,24,232,23,2-Aug-32,Memorandum,CP 273 (32),"Economic Advisory Council. Fourth Report of Committee on Economic Information. Survey of the Economic Situation, July 1932.",M P A Hankey,,
CAB,24,232,24,3-Aug-32,Memorandum,CP 274 (32),Sky-Writing.,Herbert Samuel,,
CAB,24,232,25,2-Aug-32,Memorandum,CP 275 (32),The British Broadcasting Corporation and Captain Ernst Hashagen.,Kingsley Wood,,
CAB,24,232,26,3-Aug-32,Memorandum,CP 276 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,232,27,3-Aug-32,Memorandum,CP 277 (32),The Ottawa Conference.,Sankey,,
CAB,24,232,28,3-Aug-32,Memorandum,CP 278 (32),Irish Situation.,Sankey,,
CAB,24,232,29,4-Aug-32,Memorandum,CP 279 (32),Economic Advisory Council. Report of Committee on New Industrial Development.,M P A Hankey,,
CAB,24,232,30,Aug-32,Memorandum,CP 280 (32),Text of Protocol providing for further financial assistance to Austria.,John Simon,,
CAB,24,232,31,5-Aug-32,Memorandum,CP 281 (32),Trade with Russia.,John Simon,,
CAB,24,232,32,5-Aug-32,Memorandum,CP 282 (32),"Disarmament. Record of Conversation between the Home Secretary and Baron von Rheinbaben (Chief Naval Adviser to German Delegation at Geneva), together with a note of further conversation between Captain Bellairs (Admiralty) and Baron von Rheinbaben and Admiral von Freyberg.",John Simon,,
CAB,24,232,33,9-Aug-32,Memorandum,CP 283 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,232,34,9-Aug-32,Memorandum,CP 284 (32),Inter-Departmental Committee appointed to consider the recommendations contained in the Report of the Committee on the Fishing Industry of the Economic Advisory Council.,A F Hemming,,
CAB,24,232,35,16-Aug-32,Memorandum,CP 285 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,232,36,22-Aug-32,Memorandum,CP 286 (32),Transport Policy.,Percy J Pybus,,
CAB,24,232,37,23-Aug-32,Memorandum,CP 287 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,232,38,20-Aug-32,Memorandum,CP 288 (32),India. Appreciation of the Political Situation by the Government of India.,Secretary of State for India,,
CAB,24,232,39,25-Aug-32,Memorandum,CP 289 (32),Fees and Free Places in Secondary Schools.,Irwin,,
CAB,24,232,40,23-Aug-32,Memorandum,CP 290 (32),Policy Pay.,"Herbert Samuel, Archibald H M Sinclair",,
CAB,24,232,41,25-Aug-32,Memorandum,CP 291 (32),Irish Free State Situation.,Sankey,,
CAB,24,232,42,26-Aug-32,Memorandum,CP 292 (32),Proposed Visit of H.R.H. the Prince of Wales to Copenhagen during the Exhibitions.,Henry Betterton,,
CAB,24,232,43,29-Aug-32,Memorandum,CP 293 (32),State of Trade - July.,Walter Runciman,,
CAB,24,232,44,31-Aug-32,Memorandum,CP 294 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,232,45,1-Sep-32,Memorandum,CP 295 (32),The Regulation of Meat Imports in Relation to the International Obligationsof the United Kingdom.,Walter Runciman,,
CAB,24,232,46,6-Sep-32,Memorandum,CP 296 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,232,47,9-Sep-32,Memorandum,CP 297 (32),Ottawa Conference (Agreements) Bill.,M P A Hankey,,
CAB,24,232,48,28-Sep-32,Memorandum,CP 297A (32),Ottawa Agreements Bill.,M P A Hankey,,
CAB,24,232,49,8-Sep-32,Memorandum,CP 298 (32),Ottawa Conference. Summary of Conclusions and Copies of Trade Agreements.,M P A Hankey,,
CAB,24,232,50,23-Sep-32,Memorandum,CP 299 (32),Proposed Duty on Foreign Wheat.,John Gilmour,,
CAB,24,232,51,3-Oct-32,Memorandum,CP 300 (32),Question of the Reply to be given to an Enquiry received from the Afghan Government as to the attitude of His Majesty's Government if the Soviet attacked Afghanistan.,"John Simon, Samuel Hoare",,
CAB,24,233,1,13-Sep-32,Memorandum,CP 301 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,233,2,15-Sep-32,Memorandum,CP 302 (32),Police Pay.,M P A Hankey,,
CAB,24,233,3,15-Sep-32,Memorandum,CP 303 (32),Irish Free State Situation.,James H Thomas,,
CAB,24,233,4,15-Sep-32,Memorandum,CP 305 (32),Work of the Disarmament Conference.,John Simon,,
CAB,24,233,5,19-Sep-32,Memorandum,CP 306 (32),Export Credits for Russia.,Walter Runciman,,
CAB,24,233,6,24-Oct-32,Memorandum,CP 307 (32),Unemployment Committee. Interim Report.,De La Warr,,
CAB,24,233,7,20-Sep-32,Memorandum,CP 308 (32),Position of His Majesty's Representative in Iraq under New Regime.,John Simon,,
CAB,24,233,8,20-Sep-32,Memorandum,CP 309 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,233,9,21-Sep-32,Memorandum,CP 310 (32),Police Pay.,Neville Chamberlain,,
CAB,24,233,10,24-Sep-32,Memorandum,CP 311 (32),Civil Disobedience Movement.,Samuel Hoare,,
CAB,24,233,11,23-Sep-32,Memorandum,CP 312 (32),Ottawa Conference.,J Ramsay MacDonald,,
CAB,24,233,12,23-Sep-32,Memorandum,CP 313 (32),Ottawa Conference. Agreement between the Indian and the United Kingdom Delegations.,Samuel Hoare,,
CAB,24,233,13,23-Sep-32,Memorandum,CP 314 (32),Nationality of Married Women.,Herbert Samuel,,
CAB,24,233,14,23-Sep-32,Memorandum,CP 315 (32),Advantages accorded immediately under the Ottawa Agreements in favour of United Kingdom Goods.,Walter Runciman,,
CAB,24,233,15,26-Sep-32,Memorandum,CP 316 (32),The Regulation of Meat Imports in Relation to the International Obligations of the United Kingdom.,John Simon,,
CAB,24,233,16,26-Sep-32,Memorandum,CP 317 (32),Post Office. Report of Committee on Enquiry on the Post Office 1932.,"Neville Chamberlain, Kingsley Wood",,
CAB,24,233,17,26-Sep-32,Memorandum,CP 318 (32),Modification of Communal Award.,Samuel Hoare,,
CAB,24,233,18,26-Sep-32,Memorandum,CP 319 (32),Police Pay.,Herbert Samuel,,
CAB,24,233,19,28-Sep-32,Memorandum,CP 320 (32),State of Trade - August 1932.,Walter Runciman,,
CAB,24,233,20,26-Sep-32,Memorandum,CP 321 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,233,21,24-Sep-32,Memorandum,CP 322 (32),India. Appreciation of the Political Situation by the Government of India.,Secretary of State for India,,
CAB,24,233,22,27-Sep-32,Memorandum,CP 323 (32),Germany and the Disarmament Conference.,John Simon,,
CAB,24,233,23,28-Sep-32,Memorandum,CP 324 (32),Irish Free State Situation.,James H Thomas,,
CAB,24,233,24,28-Sep-32,Memorandum,CP 325 (32),The Singapore Base.,Londonderry,,
CAB,24,233,25,29-Sep-32,Memorandum,CP 326 (32),Disarmament.,John Simon,,
CAB,24,233,26,3-Oct-32,Memorandum,CP 327 (32),The Singapore Base.,Hailsham,,
CAB,24,233,27,3-Oct-32,Memorandum,CP 328 (32),Grant of an Indian General Service Medal in Connection with Operations on the North West Frontier of India between April 1920 and March 1931.,William Ormsby-Gore,,
CAB,24,233,28,22-Sep-32,Memorandum,CP 329 (32),Egypt.,John Simon,,
CAB,24,233,29,3-Oct-32,Memorandum,CP 330 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,233,30,28-Sep-32,Memorandum,CP 332 (32),Coast Defence.,Londonderry,,
CAB,24,233,31,7-Oct-32,Memorandum,CP 333 (32),Imperial Preference for Palestine.,Philip Cunliffe-Lister,,
CAB,24,233,32,5-Oct-32,Memorandum,CP 334 (32),"Visit of Mr de Valera to London on October 5th, 1932.",James H Thomas,,
CAB,24,233,33,10-Oct-32,Memorandum,CP 335 (32),The Draft Ottawa Agreements Bill and Notes on Clauses.,M P A Hankey,,
CAB,24,233,34,6-Oct-32,Memorandum,CP 336 (32),The Ottawa Agreements and Impending Tariff Negotiations with Foreign Countries.,Walter Runciman,,
CAB,24,233,35,8-Oct-32,Memorandum,CP 337 (32),Anglo-Soviet Commercial Agreement.,Walter Runciman,,
CAB,24,233,36,10-Oct-32,Memorandum,CP 338 (32),Disarmament Conference.,John Simon,,
CAB,24,233,37,10-Oct-32,Memorandum,CP 339 (32),Ottawa Legislation. The Irish Free State and November 15th.,M P A Hankey,,
CAB,24,233,38,10-Oct-32,Memorandum,CP 340 (32),Ottawa Agreements. Supplementary Agreement with Government of India relating to Iron and Steel.,Walter Runciman,,
CAB,24,233,39,10-Oct-32,Memorandum,CP 341 (32),Police Pay.,Neville Chamberlain,,
CAB,24,233,40,10-Oct-32,Memorandum,CP 342 (32),The Regulation of Meat Imports in Relation to the International Obligations of the United Kingdom.,"John Simon, Walter Runciman",,
CAB,24,233,41,11-Oct-32,Memorandum,CP 343 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,233,42,15-Oct-32,Memorandum,CP 344 (32),Ottawa Agreements Bill.,M P A Hankey,,
CAB,24,233,43,17-Oct-32,Memorandum,CP 345 (32),The Needs Test.,Henry Betterton,,
CAB,24,233,44,18-Oct-32,Memorandum,CP 346 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,233,45,17-Oct-32,Memorandum,CP 347 (32),The Disarmament Crisis.,John Simon,,
CAB,24,233,46,18-Oct-32,Memorandum,CP 348 (32),The Needs Test.,Edward Hilton Young,,
CAB,24,233,47,19-Oct-32,Memorandum,CP 349 (32),"Ottawa Conference. Surtaxes ""Dumping Duties"" etc in the Dominions.",Walter Runciman,,
CAB,24,233,48,19-Oct-32,Memorandum,CP 350 (32),"Irish Situation. Record of Conference held on October 14th and 15th, 1932.",M P A Hankey,,
CAB,24,234,1,20-Oct-32,Memorandum,CP 351 (32),"Imperial Economic Conference at Ottawa, 1932. Summary of Proceedings and Copies of Trade Agreements.",M P A Hankey,,
CAB,24,234,2,24-Oct-32,Memorandum,CP 352 (32),Malta.,Philip Cunliffe-Lister,,
CAB,24,234,3,20-Oct-32,Memorandum,CP 353 (32),The Bacon Industry. Report of the Lane-Fox Commission.,Walter Elliot,,
CAB,24,234,4,20-Oct-32,Memorandum,CP 354 (32),Brazil and Ottawa.,Walter Runciman,,
CAB,24,234,5,25-Oct-32,Memorandum,CP 355 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,234,6,21-Oct-32,Memorandum,CP 356 (32),The Bacon Industry and Our Export Trade.,Walter Runciman,,
CAB,24,234,7,26-Oct-32,Memorandum,CP 357 (32),Ottawa Agreements - Copper.,Walter Runciman,,
CAB,24,234,8,24-Oct-32,Memorandum,CP 358 (32),Anglo-Persian Relations.,John Simon,,
CAB,24,234,9,24-Oct-32,Memorandum,CP 359 (32),India. Appreciation of the Political Situation by the Government of India.,Secretary of State for India,,
CAB,24,234,10,28-Oct-32,Memorandum,CP 360 (32),Disarmament.,John Simon,,
CAB,24,234,11,27-Oct-32,Memorandum,CP 361 (32),Report of Committee on International Economic Policy of the Economic Advisory Council.,M P A Hankey,,
CAB,24,234,12,28-Oct-32,Memorandum,CP 362 (32),A Military Appreciation of the Present World Situation.,Hailsham,,
CAB,24,234,13,20-Oct-32,Memorandum,CP 363 (32),Suggested Extension of Imperial Preference to Palestine.,Foreign Office,,
CAB,24,234,14,28-Oct-32,Memorandum,CP 364 (32),Interim Report of Unemployment Committee.,Neville Chamberlain,,
CAB,24,234,15,29-Oct-32,Memorandum,CP 365 (32),Irish Negotiations.,M P A Hankey,,
CAB,24,234,16,1-Nov-32,Memorandum,CP 366 (32),Reports by Local Governments on the Political Situation in India.,Samuel Hoare,,
CAB,24,234,17,28-Oct-32,Memorandum,CP 367 (32),Committee on Imperial Preference for Palestine. Report.,Philip Cunliffe-Lister,,
