collection,series,piece,item,Covering_date,Type,Former Reference,Attendees,Agenda
CAB,65,52,9,30-Apr-45,Conclusion,Confidential Annex to WM (45) 56,.,1. India
CAB,65,52,10,13-May-45,Conclusion,Confidential Annex to WM (45) 60,.,1. Military Situation in Venezia Giulia
CAB,65,53,1,30-May-45,Conclusion,CM (45) 1,"W Churchill, A Eden, Woolton, O Lyttelton, D Somervell, O Stanley, J Grigg, Rosebery, J Anderson, Beaverbrook, R Butler, L Amery, B Bracken, H Macmillan, R Hudson, Simon, D Maxwell-Fyfe.",1. India - Constitutional Position; 2. India - Industrialisation and Commercial Discrimination; 3. War Crimes; 4. Japan - Relief Supplies for Prisoners of War and Internees; 5. General Election - Postponement of Polling in certain Constituencies; 6. Empire Telecommunications - Commonwealth Conference; 7. Parliament - Legislative Programme for Remainder of Session
CAB,65,53,2,30-May-45,Conclusion,CM (45) 2,"W Churchill, A Eden, Woolton, R Butler, L Amery, B Bracken, H Macmillan, J Anderson, O Lyttelton, D Somervell, O Stanley, J Grigg, Rosebery, R Hudson, Simon, A Nye, R Campbell.",1. Syria and the Lebanon; 2. India - Constitutional Position
CAB,65,53,3,31-May-45,Conclusion,CM (45) 3,"W Churchill, A Eden, Woolton, O Lyttelton, D Somervell, O Stanley, J Grigg, J Anderson, Beaverbrook, R Butler, L Amery, B Bracken, Rosebery, R Hudson, Simon, Wavell.",1. India - Constitutional Position; 2. Syria and the Lebanon
CAB,65,53,4,31-May-45,Conclusion,CM (45) 4,"W Churchill, J Anderson, O Lyttelton, D Somervell, O Stanley, J Grigg, Woolton, R Butler, L Amery, B Bracken, R Hudson, Simon, Wavell.",1. Syria and the Lebanon; 2. India - Constitutional position
CAB,65,53,5,5-Jun-45,Conclusion,CM (45) 5,"W Churchill, J Anderson, Beaverbrook, R Butler, L Amery, B Bracken, H Macmillan, Woolton, O Lyttelton, D Somervell, O Stanley, J Grigg, Rosebery, R Hudson, R Law, Swinton, Cherwell, O Sargent, D Evill, Leathers, G Lloyd, J Stuart, A Cunningham, A Brooke.","1. Naval, Military and Air Operations - Air Operations: South-East Asia - China - Pacific - Coastal Command - Naval Operations - Shipping Losses - Home Waters and North Atlantic - Pacific - Military Operations: Burma - China - Okinawa; 2. Syria and the Lebanon; 3. Arabia - R.A.F. Base in Masirah Island; 4. Shipping - Admiralty Requirements for the Fleet Train in the Pacific; 5. Civil Aviation; 6. Travel Facilities - Exit Permits for Members of Parliament; 7. General Election - Postponement of Polling in Certain Constituencies; 8. General Election - Political Activities by Members of His Majesty's Forces"
CAB,65,53,6,8-Jun-45,Conclusion,CM (45) 6,"W Churchill, J Anderson, Beaverbrook, R Butler, L Amery, B Bracken, Rosebery, Woolton, O Lyttelton, D Somervell, O Stanley, H Macmillan, R Hudson, Simon, Leathers, Swinton, R Law, W Morrison, W Mabane.",1. Parliament - King's Speech on the Prorogation of Parliament; 2. Leader of the Opposition - Communication of Information on Affairs of Strategy; 3. India - Constitutional Position; 4. Channel Islands; 5. Town and Country Planning - Control of Land Use; 6. Civil Aviation
CAB,65,53,7,11-Jun-45,Conclusion,CM (45) 7,"W Churchill, J Anderson, O Lyttelton, D Somervell, O Stanley, J Grigg, Rosebery, Woolton, R Butler, L Amery, B Bracken, H Macmillan, R Hudson, R Law, Leathers, Swinton, W Mabane, A Cadogan, C Portal, J Llewellin, G Lloyd George, A Salter, Cherwell, A Lennox-Boyd, A Cunningham, A Brook.","1. Naval, Military and Air Operations - Air Operations: Air-Sea Rescue - South-East Asia - China - Pacific - Japan - Naval Operations: U-boats - Home waters and North Atlantic - Mediterranean - East Indies and Pacific - Military Operations: Okinawa - Borneo; 2. Germany - Reparations; 3. Coal-Mining Industry - Future Organisation; 4. War Damage - Compensation for Damage to Property; 5. Civil Aviation - Relations with United States Government; 6. Civil Aviation - Brabazon I Type of Civil Aircraft - Extension of the Filton Airfield; 7. General Election - Date of Meeting of Parliament - Travel Facilities for Ministers during the General Election - Political Activities by Members of His Majesty's Forces"
CAB,65,53,8,15-Jun-45,Conclusion,CM (45) 8,"W Churchill, J Anderson, O Lyttelton, D Somervell, O Stanley, H Macmillan, Woolton, R Butler, L Amery, J Grigg, Rosebery, R Hudson, R Law, Leathers, W Mabane, Cherwell, J Llewellin, G Lloyd George, A Salter, W Monckton.",1. Three-Power Meeting; 2. General Election - Position of Lords Lieutenant; 3. Food - Meat Supplies for the United Kingdom and Liberated Europe; 4. Food - Labour for the 1945 Harvest; 5. Germany - Industrial Disarmament; 6. Coal - Coal Situation in North-West Europe; 7. Post-War Fire Services; 8. Constitutional Policy in Malaya
CAB,65,53,9,15-Jun-45,Conclusion,CM (45) 9,"W Churchill, J Anderson, O Lyttelton, D Somervell, B Bracken, H Macmillan, Woolton, R Butler, O Stanley, J Grigg, Rosebery, R Hudson, R Law, D Sandys, H Willink, J Llewellin.",1. National Health Service; 2. Prisoners of War; 3. General Election - Travel Facilities for Ministers
CAB,65,53,10,20-Jun-45,Conclusion,CM (45) 10,"W Churchill, J Anderson, Beaverbrook, R Butler, Woolton, O Lyttelton, B Bracken, Rosebery, A Salter, A Cadogan, Cherwell, Margesson.",1. Reparations - Disposal of German War Material; 2. Greece; 3. Civil Aviation - Extension of Filton Aerodrome; 4. Three-Power Meeting
CAB,65,53,11,6-Jul-45,Conclusion,CM (45) 11,"W Churchill, J Anderson, R Butler, O Stanley, J Grigg, Rosebery, O Lyttelton, L Amery, B Bracken, H Macmillan, R Hudson, R Law, D Sandys, Cherwell, A Maxwell, H Willink, G Lloyd George, A Cadogan, A Brooke.",1. Canadian Army - Disturbances in Aldershot; 2. British Armies of Occupation - Attitude towards Ex-enemy Nationals; 3. Cabinet Arrangements; 4. Man-power - Re-distribution of Man-power in Second Half of 1945; 5. Housing - Occupation of Empty Houses
CAB,65,53,12,10-Jul-45,Conclusion,CM (45) 12,"A Eden, O Lyttelton, O Stanley, H Macmillan, L Amery, J Grigg, R Hudson, Leathers, A Cadogan, J Llewellin, D Fergusson",1. Germany - Food and Fuel for Berlin
CAB,65,53,13,10-Jul-45,Conclusion,CM (45) 13,"A Eden, O Lyttelton, L Amery, J Grigg, R Butler, O Stanley, R Hudson, Simon, J Llewellin, A Salter, A Cadogan, A Cunningham, A Brooke, R Law, Leathers, Cherwell, Beatty, C Portal, D Fergusson.","1. Naval, Military and Air Operations - Air Operations: South-East Asia - China - Pacific - Japan - Naval Operations: U-Boats - Minesweeping - East Indies - Military Operations: Borneo - Burma; 2. Allied Prisoners of War in Japanese Hands; 3. Prisoners of War - Repatriation of Italian Prisoners; 4. The Future of Tangier; 5. Supplies to Germany and Liberated Areas - Supplies from Eastern Europe; 6. Future of the Assyrians; 7. Housing - Occupation of Empty Houses; 8. Educational and Cultural Organisation of the United Nations; 9. India - Constitutional Position"
CAB,65,53,14,12-Jul-45,Conclusion,CM (45) 14,"A Eden, J Anderson, Cranborne, O Stanley, H Macmillan, O Lyttelton, L Amery, B Bracken, Rosebery, R Hudson, Simon, G Lloyd George, A Cadogan, C Portal, Leathers, M McCorquodale, A Cunningham, A Brooke.",1. Disposal of the German and Italian Fleets; 2. Man-Power; 3. Italy - Peace Treaty - Return of Italian Prisoners of War - Consultation with Dominion Governments; 4. Coal - Additional Bunkering Requirements; 5. India - Constitutional Position; 6. Ceylon
CAB,65,53,15,18-Jul-45,Conclusion,CM (45) 15,"J Anderson, O Lyttelton, Cranborne, O Stanley, Rosebery, R Butler, L Amery, H Macmillan, R Hudson, Simon, D Sandys, Croft, F Horsbrugh, H Willink, G Lloyd, Bruntisfield, A Maxwell.",1. Lady Somervell; 2. Housing - Occupation of empty houses - Vigilantes; 3. Release of Students from the Forces; 4. Agricultural Policy - Cropping Directions and Prices of Agricultural Commodities for the 1946 Harvest; 5. Labour for the 1945 Harvest; 6. India; 7. Supplies of Timber
CAB,65,53,16,20-Jul-45,Conclusion,CM (45) 16,"J Anderson, O Lyttelton, D Somervell, L Amery, B Bracken, R Butler, Cranborne, O Stanley, H Macmillan, G Lloyd George, W Mabane, C Hurcome.",1. Coal - Additional Bunkering Requirements; 2. Non-Repatriable Refugees
CAB,65,53,17,24-Jul-45,Conclusion,CM (45) 17,"J Anderson, R Butler, Cranborne, O Stanley, D Somervell, L Amery, B Bracken, J Grigg, Simon, G Spencer Summers, W Mabane, G Thorneycroft, Q Hogg.",1. Travel Facilities - Relaxation of Restrictions on Travel; 2. India - Azad's Statements to the Press; 3. Industrial Disputes
CAB,65,54,1,30-May-45,Conclusion,Confidential Annex to CM (45) 1,.,1. India - Constitutional Position
CAB,65,54,2,30-May-45,Conclusion,Confidential Annex to CM (45) 2,.,2. India - Constitutional Position
CAB,65,54,3,31-May-45,Conclusion,Confidential Annex to CM (45) 3,.,1. India - Constitutional Position
CAB,65,54,4,31-May-45,Conclusion,Confidential Annex to CM (45) 4,.,2. India - Constitutional Position
CAB,65,54,8,15-Jun-45,Conclusion,Confidential Annex to CM (45) 8,.,1. Three-Power Meeting
CAB,65,54,10,20-Jun-45,Conclusion,Confidential Annex to CM (45) 10,.,4. Three-Power Meeting
CAB,65,56,1,12-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 87,.,The improvement of the Defence of the British Sector of the Western Front
CAB,65,56,2,21-Oct-39,Conclusion,Confidential Annexes and Notes to WM (39) 55,.,King of the Belgians
CAB,65,56,3,16-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 85,.,King of the Belgians
CAB,65,56,4,1-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 67,.,Approach from the German Generals
CAB,65,56,5,4-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 70,.,Approach from the German Generals
CAB,65,56,6,6-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 72,.,Approach from the German Generals
CAB,65,56,7,8-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 75,.,Approach from the German Generals
CAB,65,56,8,10-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 78,.,The Venloo Episode
CAB,65,56,9,11-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 79,.,The Venloo Episode
CAB,65,56,10,13-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 81,.,The Venloo Episode
CAB,65,56,11,16-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 85,.,The Venloo Episode
CAB,65,56,12,22-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 91,.,The Venloo Episode
CAB,65,56,13,23-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 92,.,The Venloo Episode
CAB,65,56,14,25-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 94,.,The Venloo Episode
CAB,65,56,15,1-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 29,.,The Coventry Murders
CAB,65,56,16,2-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 30,.,The Coventry Murders
CAB,65,56,17,5-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 33,.,The Coventry Murders
CAB,65,56,18,6-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 34,.,The Coventry Murders
CAB,65,56,19,7-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 35,.,Mr Sumner Welles' Visit to Europe
CAB,65,56,20,8-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 36,.,President Roosevelt's proposed despatch of Mr Sumner Welles to Europe
CAB,65,56,21,9-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 37,.,President Roosevelt's proposed despatch of Mr Sumner Welles to Europe
CAB,65,56,22,9-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 76,.,2. Air Situation; 4. Naval Situation
CAB,65,56,23,9-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 77,.,Holland and Belgium - Air Policy
CAB,65,56,24,10-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 78,.,2. Naval Situation; 10. Shipping Position
CAB,65,56,25,11-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 79,.,2. German Air Force; 3. Naval Situation
CAB,65,56,26,12-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 80,.,
CAB,65,56,27,13-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 81,.,2. The Naval Situation; 5. Belgium
CAB,65,56,28,14-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 82,.,5.The Netherlands and Belgium; 6. Air Policy
CAB,65,56,29,14-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 83,.,
CAB,65,56,30,15-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 84,.,4. Weekly Reports - Defence against Low-flying Attack; 6. Poland
CAB,65,56,31,16-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 85,.,Seizure of German Exports
CAB,65,56,32,17-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 86,.,1. The Shipping Position
CAB,65,56,33,18-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 87,.,7. Visit of Dominion Ministers to France
CAB,65,56,34,19-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 88,.,
CAB,65,56,35,20-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 89,.,1. The Air Situation; 2. R.A.F. Reconnaissance of German Fleet; 3. The Naval Situation
CAB,65,56,36,21-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 90,.,2. The Naval Situation; 5. Polish Forces - Formation and Equipment
CAB,65,56,37,22-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 91,.,2. The Naval Situation; 3. Shipping Losses - Magnetic Mines
CAB,65,56,38,23-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 92,.,1. The Air Situation; 2. The Naval Situation - Request for Secret Session - All-Party Meetings
CAB,65,56,39,24-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 93,.,2. Magnetic Mines; 11. Roumania
CAB,65,56,40,25-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 94,.,Ministers' Broadcasts - Selected Day
CAB,65,56,41,26-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 95,.,
CAB,65,56,42,27-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 96,.,
CAB,65,56,43,28-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 97,.,3. The Military Situation - Photograph of the Cabinet; 13. United States - Effect of Restriction of Imports from
CAB,65,56,44,29-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 98,.,
CAB,65,56,45,30-Nov-39,Conclusion,Confidential Annexes and Notes to WM (39) 99,.,Germany - Probable Intentions
CAB,65,56,46,1-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 100,.,
CAB,65,56,47,2-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 101,.,7. Belgium. Pursuit of German Aircraft - Sir Walter Monckton - Public Meetings - Position of Polish Refugees - Belgium and Holland. Skilled labour in event of invasion
CAB,65,56,48,3-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 102,.,
CAB,65,56,49,4-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 103,.,3. A.A. Defence of the Tyne - Balloons
CAB,65,56,50,5-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 104,.,Anti-Tank Guns from Italy - New Zealand
CAB,65,56,51,6-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 105,.,2. The Naval Situation
CAB,65,56,52,6-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 106,.,Shipping and Food position
CAB,65,56,53,7-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 107,.,2. Magnetic Mines - Mr Herbert Morrison's Speech - British Subjects kidnapped at Venlo
CAB,65,56,54,8-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 108,.,2. The Naval Situation; 9. The Balkans
CAB,65,56,55,9-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 109,.,12. War Cabinet Arrangements
CAB,65,56,56,10-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 110,.,Balloon Barrage at Chatham - Magnetic Mines - Soviet Russia
CAB,65,56,57,11-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 111,.,2. Magnetic Mines; 3. Iron Ore
CAB,65,56,58,12-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 112,.,3. Naval Situation; 10. League of Nations
CAB,65,56,59,13-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 113,.,3. The S.S. Bremen - Statement on Magnetic Mines - Supreme War Council - 1941 - Aircraft Potential
CAB,65,56,60,14-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 114,.,4. The Admiral Graf Spee - Central War Room. Information to Ministers
CAB,65,56,61,14-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 115,.,2. The Balkans - 1941
CAB,65,56,62,15-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 116,.,4. Norwegian Territorial Waters
CAB,65,56,63,16-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 117,.,The Admiral Graf Spee
CAB,65,56,64,18-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 118,.,
CAB,65,56,65,19-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 119,.,
CAB,65,56,66,20-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 120,.,1. P.M's Visit to France; 3. Shipping Delays; 5. British Casualties; 8. Supply of Aircraft to Finland
CAB,65,56,67,21-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 121,.,
CAB,65,56,68,22-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 122,.,4. History of the War - Requests for special facilities for unofficial historians
CAB,65,56,69,27-Dec-39,Conclusion,Confidential Annexes and Notes to WM (39) 123,.,
CAB,65,56,70,2-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 1,.,
CAB,65,56,71,3-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 2,.,1. Scandinavia; 3. Fecamp Broadcasting Station
CAB,65,56,72,4-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 3,.,2. The Naval Situation; 8. Leakage of Information
CAB,65,56,73,5-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 4,.,
CAB,65,56,74,6-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 5,.,
CAB,65,56,75,8-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 6,.,
CAB,65,56,76,9-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 7,.,8. Scandinavia
CAB,65,56,77,10-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 8,.,1. Scandinavia
CAB,65,56,78,11-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 9,.,1. Air Situation; 5. Scandinavia
CAB,65,56,79,12-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 10,.,1. Scandinavia; 2. Finland
CAB,65,56,80,13-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 11,.,The Low Countries
CAB,65,56,81,14-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 12,.,
CAB,65,56,82,14-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 13,.,
CAB,65,56,83,15-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 14,.,"1. Air Strengths of Great Britain, France and Germany; 2. Military Policy in the Middle East; 7. Western Front - Possible German Attack on Holland and Belgium"
CAB,65,56,84,16-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 15,.,1. Broadcasting of Shipping Losses; 3. Palestine; 4. Old-Age Pensions; 7. Possible German Attack on Belgium; 12. Scandinavia
CAB,65,56,85,17-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 16,.,9. Scandinavia
CAB,65,56,86,18-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 17,.,1. The Labour Situation; 4. The Naval Situation
CAB,65,56,87,19-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 18,.,"6. Air Situation; 10, 11 and 12. Scandinavia - Finland - Preparation of Strategical Plans; 14. Programme of Merchant Ship-building; 6. U.S.S.R. Oil Supplies"
CAB,65,56,88,20-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 19,.,
CAB,65,56,89,22-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 20,.,2. Aircraft Industry; 4. The Case of S.S. Asama Maru
CAB,65,56,90,23-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 21,.,4. Recruitment of  Volunteers for Finland
CAB,65,56,91,24-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 22,.,I.R.A. Murderers' Appeal
CAB,65,56,92,25-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 23,.,3. Utilisation of man-power resources of the Colonial Empire; 4. The S.S. Asama Maru
CAB,65,56,93,26-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 24,.,The U.S.A. and Canada - P.M.'s discussion with Mr R. B. Bennett
CAB,65,56,94,27-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 25,.,
CAB,65,56,95,29-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 26,.,1. Economic relations with Italy; 3. Naval Situation; 7. Finland
CAB,65,56,96,30-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 27,.,2. West Indies; 3. Propaganda; 6. Naval Situation; 9. Relations with Japan
CAB,65,56,97,31-Jan-40,Conclusion,Confidential Annexes and Notes to WM (40) 28,.,1. and 2. Shipping Losses by Air Attack; 11. S.S. Asama Maru; 7. U.S.S.R. - Issue of Warning to Soviet Merchant Ships
CAB,65,56,98,1-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 29,.,8. S.S. Asama Maru - The Coventry Murders
CAB,65,56,99,2-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 30,.,2. Naval Situation; 4. India and the War; 7. S.S. Asama Maru - The Coventry Murders
CAB,65,56,100,2-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 31,.,1. Scandinavia
CAB,65,56,101,3-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 32,.,1. Air Situation
CAB,65,56,102,5-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 33,.,1. Air Situation - The Coventry Murders
CAB,65,56,103,6-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 34,.,The Coventry Murders
CAB,65,56,104,7-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 35,.,8. Sir Stafford Cripps's Visit to Moscow
CAB,65,56,105,8-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 36,.,"2. The Naval Situation; 8. Vote ""A"" - Red Balloon Scare"
CAB,65,56,106,9-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 37,.,5. Assistance to Finland - Peace Feelers
CAB,65,56,107,10-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 38,.,Assistance to Finland - Visit of the Polish Foreign Minister to London - Baku Oil Wells
CAB,65,56,108,10-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 38,.,1. The Air Situation
CAB,65,56,109,12-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 39,.,1. The Air Situation; 2. The Naval Situation; 12. Palestine
CAB,65,56,110,13-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 40,.,1. National Resources and our War Effort
CAB,65,56,111,14-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 41,.,2. The Naval Situation; 7. Internal Situation in France
CAB,65,56,112,15-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 42,.,1. West Indies Commission Report; 5. The Naval Situation - Magnetic Mines; 7. Assistance to Finland
CAB,65,56,113,16-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 43,.,1. Assistance to Finland; 5. Assistance to Finland
CAB,65,56,114,17-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 44,.,2. S.S. Altmark; 5. Assistance to Finland: Newspaper Article
CAB,65,56,115,18-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 45,.,1. Assistance to Finland; 3. Scandinavia
CAB,65,56,116,19-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 46,.,2. H.M.S. Daring
CAB,65,56,117,20-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 47,.,1. Man Power
CAB,65,56,118,21-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 48,.,4. Assistance to Finland; 9. Egypt
CAB,65,56,119,22-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 49,.,"2. S.S. Wahehe; 4. Press Reports on British Aid to Finland; 8. Italy. Economic Relations and Situation; 7. Western Front - Events of 14th/15th January, 1940"
CAB,65,56,120,23-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 50,.,1. Stoppage of Traffic in Norwegian Territorial Waters; 2. U.S.S.R.
CAB,65,56,121,24-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 51,.,
CAB,65,56,122,26-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 52,.,2. Naval Situation; 5. Stoppage of Traffic in Norwegian Territorial Waters
CAB,65,56,123,27-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 53,.,1. Command of British Land Forces in France; 4. H.M.S. Nelson; 8. Mr Sumner Welles; 11. Assistance to Finland
CAB,65,56,124,28-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 54,.,1. The Air Situation; 2. Naval Situation; 7. Germany: Possible Intentions
CAB,65,56,125,29-Feb-40,Conclusion,Confidential Annexes and Notes to WM (40) 55,.,1. Stoppage of Traffic in Norwegian Territorial Waters; 6. Assistance to Finland; 8. Mr Sumner Welles' Visit
CAB,65,56,126,1-Mar-40,Conclusion,Confidential Annexes and Notes to WM (40) 56,.,2. The Shipping Situation
CAB,65,56,127,1-Mar-40,Conclusion,Confidential Annexes and Notes to WM (40) 57,.,Assistance to Finland
CAB,65,56,128,2-Mar-40,Conclusion,Confidential Annexes and Notes to WM (40) 58,.,2. Air Attacks on Shipping - Interception of Aircraft at night; 3. &amp; 4. Finland
CAB,65,56,129,4-Mar-40,Conclusion,Confidential Annexes and Notes to WM (40) 59,.,Assistance to Finland; 1. The Air Situation; 2. S.S. Domala
CAB,65,56,130,5-Mar-40,Conclusion,Confidential Annexes and Notes to WM (40) 60,.,1. Coal Situation; 2. Diversion of Shipping; 3. Air Situation; 4. Use of Convoys by Neutrals; 6. Assistance to Finland
CAB,65,56,131,6-Mar-40,Conclusion,Confidential Annexes and Notes to WM (40) 61,.,1. Death of Mr Oliver Boden; 3. Holland - The Western Front; 5. British Bomber Strength; 6. Italy; 8. Turkey
CAB,65,56,132,7-Mar-40,Conclusion,Confidential Annexes and Notes to WM (40) 62,.,1. Supply and Training of Skilled Labour; 3. The Italian Coal Ships; 7. Finland
CAB,65,56,133,8-Mar-40,Conclusion,Confidential Annexes and Notes to WM (40) 63,.,4. Assistance to Finland; 8. Italy - German Coal; 5. Royal Marine Operation; 9. The Coal Situation
CAB,65,56,134,9-Mar-40,Conclusion,Confidential Annexes and Notes to WM (40) 64,.,2. Shipping in the Downs; 4. Assistance to Finland - Royal Marine Operation - Visit of Mr Sumner Welles
CAB,65,56,135,11-Mar-40,Conclusion,Confidential Annexes and Notes to WM (40) 65,.,6. Assistance to Finland; 3. The recent Raid on the Saar Front
CAB,65,56,136,12-Mar-40,Conclusion,Confidential Annexes and Notes to WM (40) 66,.,2. Assistance to Finland
CAB,65,56,137,13-Mar-40,Conclusion,Confidential Annexes and Notes to WM (40) 67,.,2. &amp; 4. Royal Marine Operation - Proposed Meeting of Supreme War Council; 6. Finland - M.Daladier's Speech; 7. Mr Sumner Welles' Visit
