collection,series,piece,item,Covering_date,Type,Former Reference,Title,Author,,
CAB,129,155,22,18-Feb-71,Memorandum,CP (71) 22,Cabinet Business.,Edward Heath,,
CAB,129,155,23,18-Feb-71,Memorandum,CP (71) 23,Annual Review of the Agricultural Industry 1971.,William Whitelaw,,
CAB,129,155,24,24-Feb-71,Memorandum,CP (71) 24,Aircraft Industry: The RB-211.,Carrington,,
CAB,129,155,25,26-Feb-71,Memorandum,CP (71) 25,Interim Agricultural Import Levies.,James Prior,,
CAB,129,156,1,1-Mar-71,Memorandum,CP (71) 26,Reconstruction of National Insurance.,Reginald Maudling,,
CAB,129,156,2,1-Mar-71,Memorandum,CP (71) 27,Social Security Review 1971.,Keith Joseph,,
CAB,129,156,3,2-Mar-71,Memorandum,CP (71) 28,Supplementary Benefit in Trade Disputes.,Keith Joseph,,
CAB,129,156,4,8-Mar-71,Memorandum,CP (71) 29,Commercial Radio.,Christopher J Chataway,,
CAB,129,156,5,12-Mar-71,Memorandum,CP (71) 30,Supplementary Benefit in Trade Disputes.,Burke Trend,,
CAB,129,156,6,15-Mar-71,Memorandum,CP (71) 31,Concorde.,Frederick Corfield,,
CAB,129,156,7,16-Mar-71,Memorandum,CP (71) 32,Annual Review and Determination of Guarantees 1971.,James Prior,,
CAB,129,156,8,22-Mar-71,Memorandum,CP (71) 33,Unemployment Benefit for Occupational Pensioners.,Keith Joseph,,
CAB,129,156,9,22-Mar-71,Memorandum,CP (71) 34,The Third London Airport.,Reginald Maudling,,
CAB,129,156,10,22-Mar-71,Memorandum,CP (71) 35,Commercial Radio: Draft White Paper.,Christopher J Chataway,,
CAB,129,156,11,22-Mar-71,Memorandum,CP (71) 36,Date of Rent Increases under the Reform of Housing Finance.,Peter Walker,,
CAB,129,156,12,22-Mar-71,Memorandum,CP (71) 37,British Steel Corporation Prices.,John Davies,,
CAB,129,156,13,22-Mar-71,Memorandum,CP (71) 38,Structure of the Steel Industry.,John Davies,,
CAB,129,156,14,22-Mar-71,Memorandum,CP (71) 39,Public Expenditure Forecasts.,Maurice V Macmillan,,
CAB,129,156,15,26-Mar-71,Memorandum,CP (71) 40,RB 211,Carrington,,
CAB,129,156,16,26-Mar-71,Memorandum,CP (71) 41,RB 211,Carrington,,
CAB,129,156,17,29-Mar-71,Memorandum,CP (71) 42,Reorganisation of the National Health Service.,Reginald Maudling,,
CAB,129,156,18,29-Mar-71,Memorandum,CP (71) 43,Selection of Topics for Programme Analysis and Review.,Maurice V Macmillan,,
CAB,129,156,19,29-Mar-71,Memorandum,CP (71) 44,The Work of the Central Policy Review Staff.,Burke Trend,,
CAB,129,156,20,30-Mar-71,Memorandum,CP (71) 45,Civil Service Non-Industrial Manpower.,Jellicoe,,
CAB,129,156,21,30-Mar-71,Memorandum,CP (71) 46,The Civil List.,Anthony Barber,,
CAB,129,156,22,30-Mar-71,Memorandum,CP (71) 47,Remuneration of Members of Parliament.,William Whitelaw,,
CAB,129,156,23,5-Apr-71,Memorandum,CP (71) 48,Civil Service Non-Industrial Manpower.,Hailsham of St Marylebone,,
CAB,129,156,24,6-Apr-71,Memorandum,CP (71) 49,Government Organisation for Defence Procurement and Civil Aerospace.,Edward Heath,,
CAB,129,156,25,7-Apr-71,Memorandum,CP (71) 50,The 1971 Increases and other Changes in Social Security Benefits: Draft White Paper.,Keith Joseph,,
CAB,129,157,1,13-Apr-71,Memorandum,CP (71) 51,Legislative Programme - 1971-72 Session.,William Whitelaw,,
CAB,129,157,2,19-Apr-71,Memorandum,CP (71) 52,Armed Forces' Pay.,Carrington,,
CAB,129,157,3,23-Apr-71,Memorandum,CP (71) 53,Pay Settlements and Negotiations in the Public Sector.,Robert Carr,,
CAB,129,157,4,26-Apr-71,Memorandum,CP (71) 54,Probation and After-Care Service Pay.,Reginald Maudling,,
CAB,129,157,5,26-Apr-71,Memorandum,CP (71) 55,Graduated Prescription Charges.,Keith Joseph,,
CAB,129,157,6,4-May-71,Memorandum,CP (71) 56,Reorganisation of the National Health Service: Appointment of Health Authorities.,Keith Joseph,,
CAB,129,157,7,4-May-71,Memorandum,CP (71) 57,International Labour Organisation. Convention No. 100 and Recommendation No. 90 concerning Equal Remuneration for Men and Women Workers for Work of Equal Value.,Robert Carr,,
CAB,129,157,8,10-May-71,Memorandum,CP (71) 58,Immigration Policy.,Reginald Maudling,,
CAB,129,157,9,14-May-71,Memorandum,CP (71) 59,1971 Census: Voluntary Survey of Incomes.,Reginald Maudling,,
CAB,129,157,10,18-May-71,Memorandum,CP (71) 60,Salary Review Bodies.,Jellicoe,,
CAB,129,157,11,20-May-71,Memorandum,CP (71) 61,Services for the Mentally Handicapped.,"Keith Joseph, Peter Thomas",,
CAB,129,157,12,24-May-71,Memorandum,CP (71) 62,Nationalised Industry Policy.,Anthony Barber,,
CAB,129,157,13,24-May-71,Memorandum,CP (71) 63,Industrial Civil Service Pay 1971.,Jellicoe,,
CAB,129,157,14,24-May-71,Memorandum,CP (71) 64,Gas and Electricity Prices.,John Davies,,
CAB,129,157,15,25-May-71,Memorandum,CP (71) 65,Gas and Electricity Prices.,Central Policy Review Staff,,
CAB,129,157,16,4-Jun-71,Memorandum,CP (71) 66,Occupational Pensioners and Unemployment Benefit.,Keith Joseph,,
CAB,129,157,17,7-Jun-71,Memorandum,CP (71) 67,International Labour Organisation: Conventions and Recommendations.,Robert Carr,,
CAB,129,157,18,21-Jun-71,Memorandum,CP (71) 68,Public Expenditure to 1975-76.,Anthony Barber,,
CAB,129,157,19,21-Jun-71,Memorandum,CP (71) 69,1971 Public Expenditure Review: Health and Personal Social Services.,Keith Joseph,,
CAB,129,157,20,21-Jun-71,Memorandum,CP (71) 70,Legal Advice and Assistance.,Hailsham of St Marylebone,,
CAB,129,157,21,21-Jun-71,Memorandum,CP (71) 71,Educational Building Programmes 1973-74 to 1975-76.,Margaret H Thatcher,,
CAB,129,157,22,21-Jun-71,Memorandum,CP (71) 72,Public Expenditure: Voluntary Social Service.,Jellicoe,,
CAB,129,157,23,21-Jun-71,Memorandum,CP (71) 73,Report of Public Expenditure Survey Committee 1971.,Anthony Barber,,
CAB,129,157,24,25-Jun-71,Memorandum,CP (71) 74,Reconstruction of National Insurance Scheme Short-Term Benefits: Advance Changes in Earnings-Related Supplement.,Keith Joseph,,
CAB,129,157,25,28-Jun-71,Memorandum,CP (71) 75,Proposed Changes in the National Insurance Scheme: Draft White Paper.,Keith Joseph,,
CAB,129,158,1,29-Jun-71,Memorandum,CP (71) 76,European Economic Communities: Draft White Paper.,Burke Trend,,
CAB,129,158,2,28-Jun-71,Memorandum,CP (71) 77,Civil Service Non-Industrial Manpower.,Jellicoe,,
CAB,129,158,3,2-Jul-71,Memorandum,CP (71) 78,Reform of Housing Finance in England and Wales: Draft White Paper.,"Peter Walker,  Peter Thomas",,
CAB,129,158,4,9-Jul-71,Memorandum,CP (71) 79,Government Industrial Establishments engaged in Production: Draft White Paper.,Jellicoe,,
CAB,129,158,5,5-Jul-71,Memorandum,CP (71) 80,Reform of Housing Finance in Scotland: Draft White Paper.,Gordon Campbell,,
CAB,129,158,6,5-Jul-71,Memorandum,CP (71) 81,Housing Finance: Questions of Timing.,Reginald Maudling,,
CAB,129,158,7,12-Jul-71,Memorandum,CP (71) 82,Programme Analysis and Review.,Edward Heath,,
CAB,129,158,8,12-Jul-71,Memorandum,CP (71) 83,Prescription Charges.,"Keith Joseph, Gordon Campbell, Peter Thomas",,
CAB,129,158,9,12-Jul-71,Memorandum,CP (71) 84,Reorganisation of the Scottish Health Services: Draft White Paper.,Gordon Campbell,,
CAB,129,158,10,15-Jul-71,Memorandum,CP (71) 85,Armed Forces' Pay.,Carrington,,
CAB,129,158,11,19-Jul-71,Memorandum,CP (71) 86,Voluntary Social Service.,Jellicoe,,
CAB,129,158,12,19-Jul-71,Memorandum,CP (71) 87,Public Expenditure to 1975-76: Report on Proposed Additions.,Maurice V Macmillan,,
CAB,129,158,13,21-Jul-71,Memorandum,CP (71) 88,Report of Select Committee on Science and Technology on Population: Draft White Paper.,William Whitelaw,,
CAB,129,158,14,22-Jul-71,Memorandum,CP (71) 89,National Health Service: Pay of Designated and General Grades.,Reginald Maudling,,
CAB,129,158,15,23-Jul-71,Memorandum,CP (71) 90,Civil Service Non-Industrial Manpower.,Jellicoe,,
CAB,129,158,16,23-Jul-71,Memorandum,CP (71) 91,Local Government Finance: Draft Green Paper.,"Gordon Campbell, Peter Walker, Peter Thomas, Maurice Macmillan",,
CAB,129,158,17,27-Jul-71,Memorandum,CP (71) 92,Employment of Aliens in Great Britain.,Robert Carr,,
CAB,129,158,18,26-Jul-71,Memorandum,CP (71) 93,RB 211 - Continuing Work Beyond 8 August.,John Davies,,
CAB,129,158,19,27-Jul-71,Memorandum,CP (71) 94,The Dispersal Review.,Jellicoe,,
CAB,129,158,20,27-Jul-71,Memorandum,CP (71) 95,Shipbuilding on the Upper Clyde.,John Davies,,
CAB,129,158,21,2-Aug-71,Memorandum,CP (71) 96,Early Warning System.,Central Policy Review Staff,,
CAB,129,158,22,30-Jul-71,Memorandum,CP (71) 97,Rolls-Royce M45H Engine for the German VFW 614 Aircraft.,John Davies,,
CAB,129,158,23,30-Jul-71,Memorandum,CP (71) 98,Financing of Student Unions.,Margaret H Thatcher,,
CAB,129,158,24,30-Sep-71,Memorandum,CP (71) 99,Review of Government Strategy.,Edward Heath,,
CAB,129,158,25,2-Aug-71,Memorandum,CP (71) 100,The European Economic Communities.,Edward Heath,,
CAB,129,159,1,14-Sep-71,Memorandum,CP (71) 101,Financial Policy for Ports.,Peter Walker,,
CAB,129,159,2,27-Sep-71,Memorandum,CP (71) 102,Structure Plans: Form of Inquiry.,Peter Walker,,
CAB,129,159,3,27-Sep-71,Memorandum,CP (71) 103,Public Expenditure Review.,Maurice Macmillan,,
CAB,129,159,4,30-Sep-71,Memorandum,CP (71) 104,Government Strategy: Sectoral Notes.,Burke Trend,,
CAB,129,159,5,1-Oct-71,Memorandum,CP (71) 105,Presentation of Civil Service Manpower Figures.,Jellicoe,,
CAB,129,159,6,5-Oct-71,Memorandum,CP (71) 106,Public Presentation of Government Policies.,Edward Heath,,
CAB,129,159,7,7-Oct-71,Memorandum,CP (71) 107,Defence Budget Targets.,Carrington,,
CAB,129,159,8,7-Oct-71,Memorandum,CP (71) 108,Public Expenditure Review.,Central Policy Review Staff,,
CAB,129,159,9,8-Oct-71,Memorandum,CP (71) 109,Upper Clyde Shipbuilders.,John Davies,,
CAB,129,159,10,8-Oct-71,Memorandum,CP (71) 110,INTELSAT.,Alec Douglas-Home,,
CAB,129,159,11,13-Oct-71,Memorandum,CP (71) 111,The Queen's Speech on the Prorogation of Parliament.,William Whitelaw,,
CAB,129,159,12,13-Oct-71,Memorandum,CP (71) 112,The Queen's Speech on the Opening of Parliament.,William Whitelaw,,
CAB,129,159,13,15-Oct-71,Memorandum,CP (71) 113,Defence Budget - Additional Expenditure on Equipment to relieve Unemployment.,Carrington,,
CAB,129,159,14,18-Oct-71,Memorandum,CP (71) 114,Upper Clyde Shipbuilders.,John Davies,,
CAB,129,159,15,19-Oct-71,Memorandum,CP (71) 115,Review of Government Research and Development.,Jellicoe,,
CAB,129,159,16,19-Oct-71,Memorandum,CP (71) 116,Statutory Local Authority Committees.,Reginald Maudling,,
CAB,129,159,17,20-Oct-71,Memorandum,CP (71) 117,The Queen's Speech on the Prorogation of Parliament.,Burke Trend,,
CAB,129,159,18,20-Oct-71,Memorandum,CP (71) 118,The Queen's Speech on the Opening of Parliament.,Burke Trend,,
CAB,129,159,19,20-Oct-71,Memorandum,CP (71) 119,Criminal Justice Bill.,Reginald Maudling,,
CAB,129,159,20,25-Oct-71,Memorandum,CP (71) 120,Employment of Aliens in Great Britain.,Robert Carr,,
CAB,129,159,21,1-Nov-71,Memorandum,CP (71) 121,Select Committee on Procedure's Report on the Process of Legislation.,William Whitehall,,
CAB,129,159,22,1-Nov-71,Memorandum,CP (71) 122,School Milk.,Gordon Campbell,,
CAB,129,159,23,1-Nov-71,Memorandum,CP (71) 123,School Milk.,Peter Thomas,,
CAB,129,159,24,1-Nov-71,Memorandum,CP (71) 124,Prescription Charges.,"Keith Joseph, Gordon Campbell, Peter Thomas",,
CAB,129,159,25,2-Nov-71,Memorandum,CP (71) 125,School Milk.,Margaret Thatcher,,
CAB,129,159,26,2-Nov-71,Memorandum,CP (71) 126,The State of the Shipbuilding Industry.,John Davies,,
CAB,129,159,27,4-Nov-71,Memorandum,CP (71) 127,Rhodesian Negotiations: The Principles and the Constitution.,Alec Douglas-Home,,
CAB,129,159,28,5-Nov-71,Memorandum,CP (71) 128,Rhodesia: Options in the Event of Failure to Achieve a Settlement.,Alec Douglas-Home,,
CAB,129,159,29,8-Nov-71,Memorandum,CP (71) 129,The Hunter Report on Scottish Salmon and Fresh Water Fisheries: Draft White Paper.,Gordon Campbell,,
CAB,129,159,30,9-Nov-71,Memorandum,CP (71) 130,School Milk: Alternative Suggestions.,Maurice V Macmillan,,
CAB,129,159,31,15-Nov-71,Memorandum,CP (71) 131,The European Space Research Organisation's Programme.,Jellicoe,,
CAB,129,159,32,15-Nov-71,Memorandum,CP (71) 132,Government Research and Development.,Jellicoe,,
CAB,129,159,33,15-Nov-71,Memorandum,CP (71) 133,Northern Ireland: The Compton Report.,Reginald Maudling,,
CAB,129,159,34,15-Nov-71,Memorandum,CP (71) 134,Programme Analysis and Review.,Edward Heath,,
CAB,129,159,35,15-Nov-71,Memorandum,CP (71) 135,Acceleration of Industrial Expenditure.,Anthony Barber,,
CAB,129,160,1,15-Nov-71,Memorandum,CP (71) 136,Public Expenditure to 1975-76: Draft White Paper.,Anthony Barber,,
CAB,129,160,2,18-Nov-71,Memorandum,CP (71) 137,European Legislation.,William Whitelaw,,
CAB,129,160,3,21-Nov-71,Memorandum,CP (71) 138,Rhodesian Negotiations.,Geoffrey Howe,,
CAB,129,160,4,24-Nov-71,Memorandum,CP (71) 139,Rhodesia.,Burke Trend,,
CAB,129,160,5,29-Nov-71,Memorandum,CP (71) 140,Concorde. Memorandum by the Head of the Central Policy Review Staff.,Rothschild,,
CAB,129,160,6,26-Nov-71,Memorandum,CP (71) 141,Top Salaries Review Body: Report on the Pay of Ministers and Members of Parliament.,William Whitelaw,,
CAB,129,160,7,26-Nov-71,Memorandum,CP (71) 142,Cotton Textile Imports.,John Davies,,
CAB,129,160,8,29-Nov-71,Memorandum,CP (71) 143,The European Space Research Organisation's Programme.,Jellicoe,,
CAB,129,160,9,30-Nov-71,Memorandum,CP (71) 144,Concorde.,John Davies,,
CAB,129,160,10,30-Nov-71,Memorandum,CP (71) 145,Concorde.,Burke Trend,,
CAB,129,160,11,30-Nov-71,Memorandum,CP (71) 146,Civil List.,Anthony Barber,,
CAB,129,160,12,1-Dec-71,Memorandum,CP (71) 147,Trade Union Attitudes to the Implementation of the Industrial Relations Act.,Robert Carr,,
CAB,129,160,13,2-Dec-71,Memorandum,CP (71) 148,The Development of Government Organisation.,Edward Heath,,
CAB,129,160,14,6-Dec-71,Memorandum,CP (71) 149,Nationalised Industry Policy.,Maurice V Macmillan,,
CAB,129,160,15,6-Dec-71,Memorandum,CP (71) 150,Programme Analysis and Review: Selection of Topics for 1972.,Maurice V Macmillan,,
CAB,129,160,16,7-Dec-71,Memorandum,CP (71) 151,Publication of Programme Analysis and Review Material.,Maurice V Macmillan,,
CAB,129,160,17,7-Dec-71,Memorandum,CP (71) 152,Rolls-Royce: Draft White Paper.,Carrington,,
CAB,129,160,18,10-Dec-71,Memorandum,CP (71) 153,Upratings of National Insurance Benefits.,Keith Joseph,,
CAB,129,160,19,10-Dec-71,Memorandum,CP (71) 154,Uprating of National Insurance Benefits.,Anthony  Barber,,
CAB,129,160,20,13-Dec-71,Memorandum,CP (71) 155,Payment of Unemployment Benefit during Periods of Temporary Suspension from Work.,Keith Joseph,,
CAB,129,160,21,20-Dec-71,Memorandum,CP (71) 156,Restrictive Practices in the Supply of Professional Services.,John Davies,,
CAB,129,161,1,6-Jan-72,Memorandum,CP (72) 1,A Second Service of Independent Television: and Control over the Number of Hours of Broadcasting.,Christopher J Chataway,,
CAB,129,161,2,7-Jan-72,Memorandum,CP (72) 2,Metrication: Draft White Paper.,John Davies,,
CAB,129,161,3,7-Jan-72,Memorandum,CP (72) 3,Local Elections: Minimum Age for Candidates.,Reginald Maudling,,
CAB,129,161,4,10-Jan-72,Memorandum,CP (72) 4,Malta: Draft White Paper.,Alec Douglas-Home,,
CAB,129,161,5,13-Jan-72,Memorandum,CP (72) 5,Parliamentary Procedures on European Community Matters.,William Whitelaw,,
CAB,129,161,6,14-Jan-72,Memorandum,CP (72) 6,Acceleration of Industrial Expenditure Proposal to Order Nimrod Aircraft.,"Carrington, John Davies",,
CAB,129,161,7,17-Jan-72,Memorandum,CP (72) 7,The Electricity Bill: Draft White Paper.,"Gordon Campbell, John Davies",,
CAB,129,161,8,18-Jan-72,Memorandum,CP (72) 8,European Communities Bill.,Geoffrey Rippon,,
CAB,129,161,9,24-Jan-72,Memorandum,CP (72) 9,Restrictive Practices in the Supply of Professional Services.,John Davies,,
CAB,129,161,10,25-Jan-72,Memorandum,CP (72) 10,Statement on the Defence Estimates 1972.,Carrington,,
CAB,129,161,11,26-Jan-72,Memorandum,CP (72) 11,Restrictive Practices in the Supply of Professional Services.,Hailsham of St Marylebone,,
CAB,129,161,12,1-Feb-72,Memorandum,CP (72) 12,European Convention on Human Rights.,Reginald Maudling,,
CAB,129,161,13,7-Feb-72,Memorandum,CP (72) 13,Site of the European Patent Office.,Geoffrey Rippon,,
CAB,129,161,14,7-Feb-72,Memorandum,CP (72) 14,European Patent Office.,Central Policy Review Staff,,
CAB,129,161,15,8-Feb-72,Memorandum,CP (72) 15,United Kingdom Policies in an Enlarged European Community.,Geoffrey Rippon,,
CAB,129,161,16,14-Feb-72,Memorandum,CP (72) 16,Early Warning System.,Central Policy Review Staff,,
CAB,129,161,17,11-Feb-72,Memorandum,CP (72) 17,Government Strategy.,Central Policy Review Staff,,
CAB,129,161,18,11-Feb-72,Memorandum,CP (72) 18,Central Policy Review Staff - Review of First Year and Proposals for 1972-73.,Central Policy Review Staff,,
CAB,129,161,19,14-Feb-72,Memorandum,CP (72) 19,Future Administration of Magistrates' Courts.,Hailsham of St Marylebone,,
CAB,129,161,20,14-Feb-72,Memorandum,CP (72) 20,The Future Administration of the Magistrates' Courts.,Reginald Maudling,,
CAB,129,161,21,17-Feb-72,Memorandum,CP (72) 21,Policy Guidance to the Civil Aviation Authority: Draft White Paper.,John Davies,,
CAB,129,161,22,22-Feb-72,Memorandum,CP (72) 22,Pay Policy after Coal.,Robert Carr,,
CAB,129,161,23,28-Feb-72,Memorandum,CP (72) 23,The Post-Apollo Programme.,John Davies,,
CAB,129,161,24,29-Feb-72,Memorandum,CP (72) 24,The Post-Apollo Programme.,Maurice V Macmillan,,
CAB,129,161,25,1-Mar-72,Memorandum,CP (72) 25,The Parker Report.,Burke Trend,,
CAB,129,162,1,3-Mar-72,Memorandum,CP (72) 26,Northern Ireland.,Reginald Maudling,,
CAB,129,162,2,3-Mar-72,Memorandum,CP (72) 27,Civil Service Non-Industrial Manpower.,Jellicoe,,
CAB,129,162,3,3-Mar-72,Memorandum,CP (72) 28,British Railways' Pay Claim.,Peter Walker,,
CAB,129,162,4,3-Mar-72,Memorandum,CP (72) 29,Effects of Industrial Action by Railway Unions.,Peter Walker,,
CAB,129,162,5,3-Mar-72,Memorandum,CP (72) 30,Effect of a Possible Rail Strike on Electricity and Other Consequences.,John Davies,,
CAB,129,162,6,3-Mar-72,Memorandum,CP (72) 31,Rail Dispute: Use of Powers in Industrial Relations Act.,Robert Carr,,
CAB,129,162,7,3-Mar-72,Memorandum,CP (72) 32,The Law Relating to Picketing in England and Wales.,Peter Rawlinson,,
CAB,129,162,8,2-Mar-72,Memorandum,CP (72) 33,The Public Trustee Office.,Lord Chancellor,,
CAB,129,162,9,10-Mar-72,Memorandum,CP (72) 34,The Post-Apollo Programme and United Kingdom Space and Aerospace Activities.,John Davies,,
CAB,129,162,10,10-Mar-72,Memorandum,CP (72) 35,Post-Apollo Programme.,Maurice V Macmillan,,
CAB,129,162,11,14-Mar-72,Memorandum,CP (72) 36,Annual Review and Determination of Guarantees 1972.,James Prior,,
CAB,129,162,12,14-Mar-72,Memorandum,CP (72) 37,Supplementary Benefit Payments in Strikes.,Keith Joseph,,
CAB,129,162,13,22-Mar-72,Memorandum,CP (72) 38,Industrial and Regional Development.,John Davies,,
CAB,129,162,14,23-Mar-72,Memorandum,CP (72) 39,First Report on Top Public Servants by the Top Salaries Review Body.,Jellicoe,,
CAB,129,162,15,29-Mar-72,Memorandum,CP (72) 40,Implications of Industrial Action by the Rail Unions.,Burke Trend,,
CAB,129,162,16,10-Apr-72,Memorandum,CP (72) 41,Report of the Review Body on Armed Forces' Pay and Allowances.,Carrington,,
CAB,129,162,17,17-Apr-72,Memorandum,CP (72) 42,British Steel Corporation: Long-Term Review.,John Davies,,
CAB,129,162,18,20-Apr-72,Memorandum,CP (72) 43,The 1972 Review of Social Security Benefit and Associated Changes: Draft White Paper.,Keith Joseph,,
CAB,129,162,19,18-Apr-72,Memorandum,CP (72) 44,Report of the Widgery Tribunal.,Reginald Maudling,,
CAB,129,162,20,21-Apr-72,Memorandum,CP (72) 45,International Telephone Exchange Equipment.,John Eden,,
CAB,129,162,21,24-Apr-72,Memorandum,CP (72) 46,Promotion of Council House Sales.,Peter Walker,,
CAB,129,162,22,1-May-72,Memorandum,CP (72) 47,Legislative Programme 1972-73 Session.,Robert Carr,,
CAB,129,162,23,9-May-72,Memorandum,CP (72) 48,Programme of Legislative Business 1971-72.,Robert Carr,,
CAB,129,162,24,12-May-72,Memorandum,CP (72) 49,Review of Government Strategy.,Edward Heath,,
CAB,129,162,25,15-May-72,Memorandum,CP (72) 50,Objectives and Priorities for Resource Allocation in Social Affairs.,Central Policy Revew Staff,,
CAB,129,163,1,15-May-72,Memorandum,CP (72) 51,First Report on Top Public Servants by the Top Salaries Review Body.,Jellicoe,,
CAB,129,163,2,15-May-72,Memorandum,CP (72) 52,The Future Allocation of Funds to the Research Councils.,Jellicoe,,
CAB,129,163,3,15-May-72,Memorandum,CP (72) 53,Future Financing of the Research Councils.,Margaret Thatcher,,
CAB,129,163,4,19-May-72,Memorandum,CP (72) 54,Public Presentation of Government Policy.,Edward Heath,,
CAB,129,163,5,19-May-72,Memorandum,CP (72) 55,Rhodesia: The Pearce Report.,Alec Douglas-Home,,
CAB,129,163,6,19-May-72,Memorandum,CP (72) 56,Prescription Charges.,"Keith Joseph, Peter Thomas",,
CAB,129,163,7,31-May-72,Memorandum,CP (72) 57,Northern Ireland: Financial Arrangements and Legislation: Draft White Paper.,"William Whitelaw, Patrick Jenkin",,
CAB,129,163,8,12-Jun-72,Memorandum,CP (72) 58,Pakistan and Bangladesh.,"Reginald Maudling, Alec Douglas-Home",,
CAB,129,163,9,13-Jun-72,Memorandum,CP (72) 59,Northern Ireland: A Round Table Conference.,William Whitelaw,,
CAB,129,163,10,14-Jun-72,Memorandum,CP (72) 60,Northern Ireland: Local Government Reform and Proportional Representation.,William Whitelaw,,
CAB,129,163,11,19-Jun-72,Memorandum,CP (72) 61,The Tax-Credit System: Draft Green Paper.,"Anthony Barber, Keith Joseph",,
CAB,129,163,12,20-Jun-72,Memorandum,CP (72) 62,Report of the Review Body on Doctors' and Dentists' Remuneration.,Keith Joseph,,
CAB,129,163,13,21-Jun-72,Memorandum,CP (72) 63,Icelandic Fisheries Dispute.,Alec Douglas-Home,,
CAB,129,163,14,21-Jun-72,Memorandum,CP (72) 64,Financial Support for the International Computers Limited.,John Davies,,
CAB,129,163,15,21-Jun-72,Memorandum,CP (72) 65,International Computers Limited.,Central Policy Review Staff,,
CAB,129,163,16,21-Jun-72,Memorandum,CP (72) 66,International Labour Organisation Conventions and Recommendations: Draft White Paper.,Maurice V Macmillan,,
CAB,129,163,17,26-Jun-72,Memorandum,CP (72) 67,Select Committee on Procedure's Report on Matters Sub Judice.,Robert Carr,,
CAB,129,163,18,26-Jun-72,Memorandum,CP (72) 68,Default on the Housing Finance Bill.,"Peter Walker, Peter Thomas",,
CAB,129,163,19,3-Jul-72,Memorandum,CP (72) 69,Reorganisation of the Nuclear Industry.,John Davies,,
CAB,129,163,20,4-Jul-72,Memorandum,CP (72) 70,Post-Apollo and Future European Space Programmes.,Patrick Jenkin,,
CAB,129,163,21,3-Jul-72,Memorandum,CP (72) 71,Post-Apollo and Future European Space Programme.,John Davies,,
CAB,129,163,22,7-Jul-72,Memorandum,CP (72) 72,Public Expenditure to 1976-77.,Anthony Barber,,
CAB,129,163,23,7-Jul-72,Memorandum,CP (72) 73,The Reorganisation of the Nuclear Industry.,John Davies,,
CAB,129,163,24,10-Jul-72,Memorandum,CP (72) 74,Framework for Government Research and Development.,Jellicoe,,
CAB,129,163,25,11-Jul-72,Memorandum,CP (72) 75,Public Expenditure to 1976-77.,Central Policy Review Staff,,
CAB,129,164,1,11-Jul-72,Memorandum,CP (72) 76,European Communities: Parliamentary Scrutiny of Draft Instruments.,Robert Carr,,
CAB,129,164,2,12-Jul-72,Memorandum,CP (72) 77,Land Tenure Reform in Scotland.,Gordon Campbell,,
CAB,129,164,3,13-Jul-72,Memorandum,CP (72) 78,Rent Increases under the Housing Finance Bill.,"Peter Walker, Peter Thomas",,
CAB,129,164,4,12-Jul-72,Memorandum,CP (72) 79,National Health Service Reorganisation.,Keith Joseph,,
CAB,129,164,5,14-Jul-72,Memorandum,CP (72) 80,Reorganisation of the National Health Service in Wales.,Peter Thomas,,
CAB,129,164,6,18-Jul-72,Memorandum,CP (72) 81,The Docks Dispute.,Maurice V Macmillan,,
CAB,129,164,7,24-Jul-72,Memorandum,CP (72) 82,Further Provision for Heating in the Supplementary Benefits Scheme.,Keith Joseph,,
CAB,129,164,8,24-Jul-72,Memorandum,CP (72) 83,Default on the Housing Finance Bill.,"Peter Walker, Peter Thomas",,
CAB,129,164,9,1-Aug-72,Memorandum,CP (72) 84,Civil Emergencies.,Edward Heath,,
CAB,129,164,10,1-Aug-72,Memorandum,CP (72) 85,Runway Sites for the Third London Airport.,Robert Carr,,
CAB,129,164,11,1-Aug-72,Memorandum,CP (72) 86,Tax-Credit Scheme: Draft Green Paper.,Robert Carr,,
CAB,129,164,12,3-Aug-72,Memorandum,CP (72) 87,Civil Service Manpower.,Jellicoe,,
CAB,129,164,14,4-Aug-72,Memorandum,CP (72) 89,Legislative Programme 1972-73 Session.,Robert Carr,,
CAB,129,164,15,7-Aug-72,Memorandum,CP (72) 90,The Future of the Nuclear Industry.,John Davies,,
CAB,129,164,16,6-Sep-72,Memorandum,CP (72) 91,United Kingdom Passport Holders in Uganda.,Robert Carr,,
CAB,129,164,17,19-Sep-72,Memorandum,CP (72) 92,Housing (Financial Provisions) (Scotland) Act 1972.,Gordon Campbell,,
CAB,129,164,18,26-Sep-72,Memorandum,CP (72) 93,Prices and Incomes Policy: Discussions with the CBI and TUC.,Burke Trend,,
CAB,129,164,19,26-Sep-72,Memorandum,CP (72) 94,Default on the Housing Finance Act in England.,Peter Walker,,
CAB,129,164,20,26-Sep-72,Memorandum,CP (72) 95,Housing Finance Act 1972.,Peter Thomas,,
CAB,129,164,21,26-Sep-72,Memorandum,CP (72) 96,Winter Heating Payments.,Keith Joseph,,
CAB,129,164,22,26-Sep-72,Memorandum,CP (72) 97,Winter Heating Payments.,Central Policy Review Staff,,
CAB,129,164,23,27-Sep-72,Memorandum,CP (72) 98,Official Secrets Act.,Robert Carr,,
CAB,129,164,24,27-Sep-72,Memorandum,CP (72) 99,Tripartite Meetings with the CBI and TUC: The Government's Proposals.,Edward Heath,,
